n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
3,7,3,1,1,0,0,0,0,2.9994266666666665e-05,1,1,0,0,0,0,0.000123614533333333334,1,1,0,0,0,0,1.40486999999999998e-05,0.480481093231404588,0.480481093231404588,0.376190476190476186,0.475080911378044257,0,0,1.11856333333333335e-05,1,1,0,0,0,0,0.00433121763333333375,0.480481093231404588,0.480481093231404588,0.376190476190476186,0.475080911378044257,0,0,0.00359577990000000021
3,8,1,1,1,0,0,0,0,3.29777666666666679e-05,0.654332823249185513,0.654332823249185513,0,0,0.66666666666666663,0.66666666666666663,0.000142473133333333336,1,1,0,0,0,0,1.62988000000000005e-05,0.591735274166541037,0.591735274166541037,0.325000000000000011,0.567892033399920004,0,0,1.18630333333333332e-05,1,1,0,0,0,0,0.00654696993333333307,0.591735274166541037,0.591735274166541037,0.325000000000000011,0.567892033399920004,0,0,0.00478875733333333341
3,8,2,0.966287973486353646,0.966287973486353646,0.158333333333333326,0.833333333333333259,0,0,3.10958000000000013e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000150198333333333335,1,1,0,0,0.311111111111111116,0.196227338476589352,1.47296000000000004e-05,0.344916901311106805,0.344916901311106805,0.170833333333333337,0.411661125319580767,0.333333333333333315,0.705174112188284186,1.19224999999999998e-05,1,1,0,0,0.311111111111111116,0.196227338476589352,0.0045468413666666669,0.344067743516046853,0.344067743516046909,0.179166666666666669,0.441301969756872192,0.333333333333333315,0.67406610755117391,0.00386214793333333316
3,8,3,1,1,0,0,0,0,3.09477333333333353e-05,1,1,0,0,0,0,0.000149126233333333336,1,1,0,0,0,0,1.50620999999999993e-05,0.452981925440896271,0.452981925440896271,0.45833333333333337,0.477380876197860238,0,0,1.1846566666666666e-05,1,1,0,0,0,0,0.00462755670000000036,0.452981925440896271,0.452981925440896271,0.45833333333333337,0.477380876197860238,0,0,0.00365572806666666656
3,9,1,1,1,0,0,0,0,3.30563333333333306e-05,0.653914529484137086,0.653914529484137086,0,0,0.66666666666666663,0.66666666666666663,0.00922407973333333291,1,1,0,0,0,0,1.60093666666666662e-05,0.57672508144342427,0.57672508144342427,0.303703703703703698,0.579759205311623282,0,0,1.32331000000000004e-05,1,1,0,0,0,0,0.00607946513333333313,0.57672508144342427,0.57672508144342427,0.303703703703703698,0.579759205311623282,0,0,0.00653432156666666677
3,9,2,0.90375905513723187,0.90375905513723187,0.166666666666666657,0.933333333333333348,0,0,3.21392999999999991e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000168654366666666662,1,1,0,0,0.255555555555555536,0.153784121944311541,1.54242666666666673e-05,0.297643223136530077,0.297643223136530077,0.181481481481481466,0.381116611117748083,0.322222222222222188,0.71155251259548058,1.23758666666666661e-05,1,1,0,0,0.255555555555555536,0.153784121944311541,0.00464545356666666662,0.278259834130379635,0.278259834130379635,0.144444444444444431,0.380865824593576208,0.333333333333333315,0.72957646444001778,0.00454180819999999968
3,9,3,1,1,0,0,0,0,3.36270666666666686e-05,1,1,0,0,0,0,0.000166397466666666667,1,1,0,0,0,0,1.59313666666666679e-05,0.356100335105311305,0.356100335105311305,0.42592592592592593,0.575147855228534732,0,0,1.24185666666666666e-05,1,1,0,0,0,0,0.00539050193333333316,0.356100335105311305,0.356100335105311305,0.42592592592592593,0.575147855228534732,0,0,0.00380723820000000018
3,10,1,1,1,0,0,0,0,3.43062333333333337e-05,0.623396807892487748,0.623396807892487748,0,0,0.66666666666666663,0.66666666666666663,0.00019114030000000001,1,1,0,0,0,0,1.66460999999999997e-05,0.472831449527827297,0.472831449527827297,0.37333333333333335,0.659803159323402388,0,0,1.26792666666666673e-05,1,1,0,0,0,0,0.00537669856666666678,0.472831449527827297,0.472831449527827297,0.37333333333333335,0.659803159323402388,0,0,0.00590793653333333314
3,10,2,0.922216680074967932,0.922216680074967932,0.203333333333333338,0.933333333333333348,0,0,3.24598666666666639e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000194905200000000005,1,1,0,0,0.299999999999999989,0.156193702197642198,1.6201966666666665e-05,0.425077161994428632,0.425077161994428632,0.103333333333333333,0.256908144675941141,0.333333333333333315,0.589287078634796457,1.26121999999999993e-05,1,1,0,0,0.299999999999999989,0.156193702197642198,0.00429325403333333331,0.316878598201711825,0.316878598201711825,0.146666666666666667,0.372243669850703229,0.333333333333333315,0.660974298438920305,0.00415594669999999958
3,10,3,1,1,0,0,0,0,3.41720666666666642e-05,1,1,0,0,0,0,0.000201479466666666668,1,1,0,0,0,0,1.83251666666666652e-05,0.327021736907942895,0.327021736907942895,0.416666666666666685,0.597983987204825485,0,0,1.49665666666666666e-05,1,1,0,0,0,0,0.00649910196666666704,0.327021736907942895,0.327021736907942895,0.416666666666666685,0.597983987204825485,0,0,0.0039353533333333331
4,2,1,1,1,0,0,0,0,2.65057999999999996e-05,0.765325940379890657,0.765325940379890657,0,0,0.75,0.75,2.31970333333333317e-05,1,1,0,0,0,0,8.95003333333333411e-06,0.896616861395024833,0.896616861395024833,0.0833333333333333426,0.103383138604975153,0,0,6.73299999999999974e-06,1,1,0,0,0,0,0.00395705873333333357,0.896616861395024833,0.896616861395024833,0.0833333333333333426,0.103383138604975153,0,0,0.00306575826666666664
4,2,2,1,1,0,0,0,0,2.68395999999999996e-05,0.941595280655474265,0.941595280655474265,0,0,0.5,0.5,2.44236666666666679e-05,1,1,0,0,0.0916666666666666602,0.112297520182358043,9.27149999999999924e-06,0.805180110645241309,0.805180110645241309,0.0833333333333333426,0.0537324435028964931,0.100000000000000006,0.210425168499576459,7.20570000000000031e-06,1,1,0,0,0.0916666666666666602,0.112297520182358043,0.00325058629999999986,0.805180110645241309,0.805180110645241309,0.0833333333333333426,0.0537324435028964931,0.100000000000000006,0.210425168499576459,0.00313965893333333339
4,2,3,1,1,0,0,0,0,2.64512333333333318e-05,1,1,0,0,0.25,0.25,2.68384000000000004e-05,1,1,0,0,0.0333333333333333329,0.0331705267399515433,9.26646666666666673e-06,0.637553196641548525,0.637553196641548525,0.0500000000000000028,0.0460957350364315163,0.141666666666666663,0.353860055010649599,7.47169999999999997e-06,1,1,0,0,0.0333333333333333329,0.0331705267399515433,0.00373656663333333345,0.637553196641548525,0.637553196641548525,0.0500000000000000028,0.0460957350364315163,0.141666666666666663,0.353860055010649599,0.00316381023333333353
4,2,4,1,1,0,0,0,0,2.70912999999999993e-05,1,1,0,0,0,0,2.49615000000000015e-05,1,1,0,0,0,0,9.26293333333333242e-06,0.694105675515028109,0.694105675515028109,0.25,0.305894324484971836,0,0,7.39046666666666639e-06,1,1,0,0,0,0,0.00302124826666666686,0.694105675515028109,0.694105675515028109,0.25,0.305894324484971836,0,0,0.00283796333333333336
4,3,1,1,1,0,0,0,0,2.83557666666666671e-05,0.686038718450661555,0.686038718450661555,0,0,0.75,0.75,3.48302999999999975e-05,1,1,0,0,0,0,9.90453333333333319e-06,0.826973447980468901,0.826973447980468901,0.144444444444444431,0.246237613427401747,0,0,7.83106666666666688e-06,1,1,0,0,0,0,0.00384951550000000014,0.826973447980468901,0.826973447980468901,0.144444444444444431,0.246237613427401747,0,0,0.00339322473333333353
4,3,2,0.953351656458395036,0.953351656458395036,0.0666666666666666657,0.200000000000000039,0,0,2.82361999999999991e-05,0.829688118947778053,0.829688118947778053,0,0,0.5,0.5,3.6457733333333335e-05,0.980698058265485728,0.980698058265485728,0,0,0.0833333333333333426,0.0596533958401392755,1.38104333333333308e-05,0.555522229772602349,0.555522229772602349,0.0777777777777777651,0.163281627452294575,0.174999999999999989,0.388534258531277432,9.45023333333333315e-06,1,1,0,0,0.0666666666666666796,0.0289263209268922072,0.00394798853333333359,0.729516279994565808,0.729516279994565808,0.100000000000000006,0.188761863129787266,0.0833333333333333426,0.177987509055441473,0.00351435106666666674
