n,m,p,evwelfare,evrevenue,evef,evefloss,evmc,evmcloss,evtime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
2,7,0.25,0.988900193266352145,0.975321553484995607,0,0,0.180000000000000021,0,5.19752099999999973e-05,0.972153190491048758,0.965080545159085257,0,0,0.0449999999999999983,0.0449999999999999983,0.00118994839000000009,0.94272705752257635,0.928026048510795842,0.0371428571428571302,0.0547357318161954681,0.0900000000000000105,0.0722881458918198105,0.00134745999999999998,0.988900193266352145,0.975321553484995607,0,0,0.024999999999999991,0.024999999999999991,0.03319855268,0.938866223401617295,0.926830513711369597,0.0342857142857142874,0.0545184152199444799,0.0900000000000000105,0.0717489075046650188,0.0403671799300000037
2,7,0.5,0.99529988281841919,0.973268986882006026,0,0,0.0199999999999999935,0,5.73535300000000011e-05,0.971916092983988955,0.948479577486054937,0.00999999999999999847,0.0113660972570417702,0.0299999999999999815,0.0299999999999999815,0.00128622759000000006,0.897756130556439436,0.862393083507230873,0.0999999999999999917,0.10906076486757324,0.0400000000000000008,0.0391199952318002919,0.00157227709000000004,0.99529988281841919,0.973268986882006026,0,0,0.00999999999999999674,0.00999999999999999674,0.0387042069299999986,0.926298211159856888,0.902463243132114457,0.0885714285714285648,0.096719089308804268,0.0199999999999999969,0.0180402073401541886,0.0751659217200000007
2,7,0.75,0.997663995361078637,0.9442109953765353,0,0,0.0049999999999999975,0,5.32947600000000006e-05,0.987473371522980314,0.929820706142998388,0.0157142857142857119,0.0126607219600225942,0.00999999999999999327,0.00999999999999999327,0.00115648492999999991,0.879341004577992358,0.809983991692324823,0.130000000000000004,0.141034657997824969,0.0349999999999999825,0.0335787374213790749,0.00156789378000000003,0.997663995361078637,0.9442109953765353,0,0,0.0049999999999999975,0.0049999999999999975,0.0572176775700000001,0.886602592442347071,0.823569430180054018,0.131428571428571422,0.163902690221945702,0.009999999999999995,0.00940597277707894662,0.115242141359999994
2,7,1,0.996987581957621494,0.929891445108019576,0,0,0.0049999999999999975,0,5.33573099999999989e-05,0.996987581957621494,0.929891445108019576,0,0,0.0049999999999999975,0.0049999999999999975,0.00112491445000000002,0.882717755711327157,0.802779958324823184,0.124285714285714291,0.128157009423627344,0.0299999999999999885,0.0299999999999999885,0.00162986251000000006,0.996987581957621494,0.929891445108019576,0,0,0.0049999999999999975,0.0049999999999999975,0.0372768549600000013,0.882717755711327157,0.802779958324823184,0.124285714285714291,0.128157009423627344,0.0299999999999999885,0.0299999999999999885,0.151323587449999991
2,8,0.25,0.991123407657999889,0.979959137210560716,0,0,0.0999999999999999778,0,4.97758799999999975e-05,0.97851496797854487,0.972133818172195574,0,0,0.0299999999999999781,0.0299999999999999781,0.00131460693999999999,0.915287232645068061,0.899025120429168934,0.0450000000000000053,0.0868292632413475013,0.0749999999999999972,0.0553590413726994524,0.00152786835000000005,0.991123407657999889,0.979959137210560716,0,0,0.014999999999999989,0.014999999999999989,0.035699551000000003,0.926255834433463598,0.91010383479446133,0.0425000000000000031,0.0633577058723791553,0.0699999999999999928,0.0501589234500608577,0.047088561540000004
2,8,0.5,0.994300406115207092,0.969709169125527737,0,0,0.009999999999999995,0,5.06578200000000028e-05,0.968216184263926083,0.945486898063940262,0.00749999999999999539,0.00735130289588876908,0.0349999999999999895,0.0349999999999999895,0.0013087703,0.850350128987148013,0.822482493205196952,0.103749999999999995,0.131782114503849301,0.05999999999999997,0.0572553073168116586,0.00160268298999999997,0.994300406115207092,0.969709169125527737,0,0,0.009999999999999995,0.009999999999999995,0.0514037576100000032,0.881064390378067386,0.85492757126296326,0.0912499999999999839,0.137326789656533249,0.0399999999999999939,0.035995893736536777,0.0783801504200000027
2,8,0.75,1,0.946413409250091209,0,0,0,0,5.0598720000000002e-05,0.981522575137263154,0.920518283483811262,0.0262500000000000025,0.0194291095486967581,0.009999999999999995,0.009999999999999995,0.0011607911900000001,0.871884925409992073,0.795987009023531034,0.128750000000000003,0.146686508320194947,0.0299999999999999815,0.0298602953869131216,0.00160903351000000008,1,0.946413409250091209,0,0,0,0,0.0521034891099999981,0.897724386721331369,0.842057987957177012,0.119999999999999996,0.143008736233117134,0.00999999999999999674,0.00986029538691312983,0.132725286100000006
2,8,1,1,0.937488385651966127,0,0,0,0,4.83520300000000027e-05,1,0.937488385651966016,0,0,0,0,0.00113836854000000007,0.862476528729094749,0.77899972091196712,0.123749999999999971,0.133494074800425772,0.0550000000000000072,0.0550000000000000072,0.00154394447000000008,1,0.937488385651966016,0,0,0,0,0.0351682877100000027,0.862476528729094749,0.77899972091196712,0.123749999999999971,0.133494074800425772,0.0550000000000000072,0.0550000000000000072,0.13765861405999999
2,9,0.25,0.996865253852893041,0.984212948907160823,0,0,0.0950000000000000011,0,4.7450410000000003e-05,0.984991392511938013,0.972048226818204908,0.00222222222222222179,0.00737087514171455745,0.0200000000000000004,0.0200000000000000004,0.00193678931999999976,0.895961301451771552,0.878375605805319259,0.0633333333333333248,0.129132411137468761,0.0750000000000000111,0.0594180525126550146,0.00151877335000000007,0.996865253852893041,0.984212948907160823,0,0,0.009999999999999995,0.009999999999999995,0.0316798518200000004,0.887622855651910347,0.874531656441889571,0.0633333333333333248,0.124335236851010639,0.0850000000000000061,0.0676477466369959368,0.0407871597400000022
2,9,0.5,1,0.974011361525522257,0,0,0,0,5.19912099999999985e-05,0.988532916196506406,0.96352185594250217,0.0111111111111111046,0.0082820939061088554,0.00999999999999999674,0.00999999999999999674,0.00365889100999999958,0.868582466318283175,0.841346896058742466,0.0899999999999999967,0.120992211479918371,0.0599999999999999839,0.0563636700479729635,0.00305356656000000054,1,0.974011361525522257,0,0,0,0,0.06122035755,0.91999821231842005,0.898069339718525095,0.0844444444444444331,0.111070676495300225,0.009999999999999995,0.00982959635844991159,0.109598773070000002
2,9,0.75,1,0.968225577361979672,0,0,0,0,0.00229451845000000054,0.989975513689791864,0.953480146170525567,0.0133333333333333325,0.0109833037939203616,0.00499999999999999663,0.00499999999999999663,0.0399328520799999975,0.868328831912580812,0.807265060496559106,0.158888888888888885,0.151905623794020311,0.01999999999999999,0.0198305543307682949,0.0404267714900000061,1,0.968225577361979672,0,0,0,0,0.395284028670000009,0.891548960062527485,0.846289724398398113,0.145555555555555549,0.15286290129257829,0.0049999999999999975,0.0049999999999999975,1.10231896340000013
2,9,1,1,0.943877917180591441,0,0,0,0,0.0478173562999999954,1,0.943877917180591441,0,0,0,0,0.0904181794699999986,0.89087932178987006,0.810016850361761409,0.117777777777777773,0.119126152270173161,0.0250000000000000118,0.0250000000000000118,0.0745811725300000034,1,0.943877917180591441,0,0,0,0,0.624980113730000064,0.89087932178987006,0.810016850361761409,0.117777777777777773,0.119126152270173161,0.0250000000000000118,0.0250000000000000118,3.66687127064999974
2,10,0.25,1,0.98166581485463611,0,0,0.05999999999999997,0,9.64747599999999972e-05,0.975949294126387201,0.963054220966565011,0.00399999999999999748,0.00778098321094498196,0.0299999999999999815,0.0299999999999999815,0.00113553098000000003,0.918354570116578839,0.900493569446653819,0.0450000000000000053,0.0890580198149605318,0.0750000000000000111,0.0576707951024783561,0.000895038370000000058,1,0.98166581485463611,0,0,0.0049999999999999975,0.0049999999999999975,0.00859995210999999968,0.916950618200148559,0.904271386880643901,0.047000000000000007,0.100875638806829399,0.069999999999999965,0.05522456007297432,0.00875153973999999966
2,10,0.5,1,0.961560061825585399,0,0,0,0,0.000285884560000000015,0.980494681923566147,0.939043077737544807,0.0129999999999999977,0.0122763961368984719,0.0149999999999999908,0.0149999999999999908,0.00214334181999999976,0.860392521314871983,0.812429270643793888,0.113000000000000003,0.168274541241268422,0.0299999999999999815,0.0298488016514233782,0.00264616902000000022,1,0.961560061825585399,0,0,0,0,0.0654034091999999984,0.90134652662511261,0.867621071091335572,0.100000000000000006,0.147893316894404103,0.0049999999999999975,0.00480796852808895291,0.110968765949999992
2,10,0.75,1,0.962719232318569706,0,0,0,0,8.87638199999999934e-05,0.990586757115413774,0.943892746549397255,0.0159999999999999969,0.0164826970609894194,0,0,0.00129645549999999991,0.870168948258553177,0.805146836194222892,0.142000000000000015,0.144769026588834948,0.0250000000000000014,0.0234959051028525781,0.00177157848999999999,1,0.962719232318569706,0,0,0,0,0.0543874032999999979,0.893589248432204108,0.8531564317031054,0.138999999999999985,0.148300221060146009,0.00999999999999999327,0.0091972858218949665,0.158249836620000001
2,10,1,1,0.951661073218867837,0,0,0,0,7.11692700000000011e-05,1,0.951661073218867837,0,0,0,0,0.00140978038000000002,0.8731896755116344,0.791265868495256597,0.16700000000000001,0.164963942648711892,0.0049999999999999975,0.0049999999999999975,0.00175004577999999991,1,0.951661073218867837,0,0,0,0,0.0336030455799999975,0.8731896755116344,0.791265868495256597,0.16700000000000001,0.164963942648711892,0.0049999999999999975,0.0049999999999999975,0.182945273940000014
2,11,0.25,0.997211685339727372,0.991472535192438831,0,0,0.0500000000000000028,0,6.51956500000000066e-05,0.98800566986281857,0.983854488761712442,0,0,0.0149999999999999908,0.0149999999999999908,0.00145735543000000004,0.894190825570561953,0.878196779244142411,0.0645454545454545447,0.114257863704140844,0.0799999999999999878,0.0632150183966925239,0.00169635024999999998,0.997211685339727372,0.991472535192438831,0,0,0.0049999999999999975,0.0049999999999999975,0.0392269411800000023,0.918014663513513129,0.907633520378228864,0.0554545454545454577,0.105395786425120763,0.0599999999999999631,0.0457120637446698994,0.0476539624400000028
2,11,0.5,1,0.981469761129353246,0,0,0,0,6.64415599999999948e-05,0.988503215097996879,0.958476191325347004,0.0209090909090909223,0.0217531966482480167,0,0,0.00122716947999999999,0.890827480011668671,0.862756075995880556,0.0936363636363636426,0.102167261306038287,0.0400000000000000008,0.0370917864184541826,0.0016141288000000001,1,0.981469761129353246,0,0,0,0,0.0672059010300000009,0.910970527200959057,0.889836293726231631,0.0918181818181818127,0.104420245661927313,0.014999999999999989,0.0137968324014092793,0.108639541359999994
2,11,0.75,1,0.972418869977057065,0,0,0,0,6.40946700000000061e-05,0.993074703243897905,0.958568276464852986,0.0145454545454545437,0.0131721276213160078,0,0,0.00118368649999999994,0.884754876345838603,0.826883414395268246,0.149999999999999994,0.136831061813139671,0.014999999999999989,0.014616302858502574,0.00165588824000000002,1,0.972418869977057065,0,0,0,0,0.0661733753500000077,0.884367259405738459,0.849833947005682266,0.152727272727272739,0.148157753433203893,0.00499999999999999663,0.00499999999999999663,0.168888129710000001
2,11,1,1,0.956115581492517963,0,0,0,0,6.17124700000000004e-05,1,0.956115581492517963,0,0,0,0,0.00109712772999999994,0.86034451153999858,0.784223657661977769,0.149999999999999994,0.151294072540102881,0.024999999999999991,0.024999999999999991,0.00162211252000000008,1,0.956115581492517963,0,0,0,0,0.031697225209999999,0.86034451153999858,0.784223657661977769,0.149999999999999994,0.151294072540102881,0.024999999999999991,0.024999999999999991,0.203077212759999987
2,12,0.25,0.993773253806983337,0.983418194628622566,0,0,0.0550000000000000072,0,6.43230999999999941e-05,0.981097400572359279,0.976456933358527235,0.00166666666666666807,0.00184000838421624407,0.0249999999999999979,0.0249999999999999979,0.00141664711000000004,0.874182761243510686,0.862143823542877996,0.0516666666666666663,0.126805489125187659,0.0650000000000000161,0.0570744212248547739,0.00168737437999999995,0.993773253806983337,0.983418194628622566,0,0,0.00999999999999999327,0.00999999999999999327,0.0400164633300000017,0.901826527541049638,0.88289847418840417,0.0599999999999999978,0.135536524412390474,0.0249999999999999944,0.0199308626475036138,0.0575352613499999985
2,12,0.5,1,0.978576842867659225,0,0,0,0,6.1891399999999995e-05,0.98000568463360882,0.943957067194878929,0.0199999999999999935,0.0303217530952604557,0.0049999999999999975,0.0049999999999999975,0.00125138009999999989,0.864727859404262444,0.822191074249592702,0.12666666666666665,0.158492144726330525,0.0249999999999999875,0.0230285402862463878,0.00160798064999999996,1,0.978576842867659225,0,0,0,0,0.0584972972400000027,0.876424879504389964,0.849349512585005684,0.123333333333333323,0.160735150360024726,0.01999999999999999,0.0159775894993416483,0.115346221929999992
2,12,0.75,1,0.977063003177195522,0,0,0,0,6.10258900000000006e-05,0.991147233296037822,0.959357469769271165,0.0158333333333333312,0.0170535207418725625,0,0,0.00142104708000000005,0.84134782551699383,0.78071495996516993,0.160000000000000003,0.16683553374594759,0.029999999999999985,0.0295531218497908192,0.00166286145999999997,1,0.977063003177195522,0,0,0,0,0.0587623332800000023,0.881023747070630137,0.843573717283654156,0.153333333333333321,0.145948865282898799,0.009999999999999995,0.00985418249078572062,0.166367909350000009
2,12,1,1,0.949871858122229185,0,0,0,0,5.48592999999999984e-05,1,0.949871858122229185,0,0,0,0,0.00138915169000000021,0.871040764750417473,0.793426848334145673,0.134999999999999981,0.130435579477570479,0.0349999999999999895,0.0349999999999999895,0.00153751949999999995,1,0.949871858122229185,0,0,0,0,0.0343923674600000034,0.871040764750417473,0.793426848334145673,0.134999999999999981,0.130435579477570479,0.0349999999999999895,0.0349999999999999895,0.195013775849999987
2,13,0.25,1,0.991371725573940488,0,0,0.0249999999999999979,0,6.03671300000000022e-05,0.995663910757930926,0.988545272390620289,0.00153846153846153889,0.000379108666042766529,0.0049999999999999975,0.0049999999999999975,0.00142058131999999999,0.885891630638967809,0.877537073981361493,0.052307692307692312,0.118797710284371735,0.0499999999999999958,0.0412483973048605596,0.00168672625000000002,1,0.991371725573940488,0,0,0,0,0.0415519550100000024,0.90029399275672839,0.888980909594111246,0.0561538461538461584,0.134267488821817244,0.0249999999999999979,0.0184217993433937674,0.0522761198100000005
2,13,0.5,1,0.985263630287622982,0,0,0,0,6.24283500000000034e-05,0.98928535426662112,0.968904119275364462,0.0123076923076923094,0.00995615432993738822,0.0049999999999999975,0.0049999999999999975,0.00116318216000000003,0.880058048030626039,0.85636404630929619,0.120769230769230781,0.131614664077013943,0.01999999999999999,0.0193965164437675461,0.00159040274999999991,1,0.985263630287622982,0,0,0,0,0.0691478309200000002,0.879770496549422409,0.857399715220145464,0.119230769230769237,0.153748793187581501,0.00999999999999999327,0.00988812515547562304,0.131837019110000009
2,13,0.75,1,0.974621069859372025,0,0,0,0,5.79838799999999975e-05,0.996251189176620255,0.967123448212612424,0.00923076923076922642,0.00789253694661350494,0,0,0.00110385823000000004,0.867740796164668371,0.816997318762071822,0.170769230769230784,0.142865983531637653,0.0149999999999999908,0.0149999999999999908,0.0015684584100000001,1,0.974621069859372025,0,0,0,0,0.0587246611699999976,0.865358964504242878,0.831526589355902068,0.180000000000000021,0.157620269300739357,0.00999999999999999674,0.00999999999999999674,0.170695922619999996
2,13,1,1,0.9610263056584466,0,0,0,0,5.76514200000000031e-05,1,0.9610263056584466,0,0,0,0,0.00132657320000000001,0.847741399936307927,0.769665538328010657,0.20615384615384616,0.174783563317227941,0.00499999999999999663,0.00499999999999999663,0.00153713110999999995,1,0.9610263056584466,0,0,0,0,0.0339292640800000003,0.847741399936307927,0.769665538328010657,0.20615384615384616,0.174783563317227941,0.00499999999999999663,0.00499999999999999663,0.191683824400000008
