n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
11,11,6,0.911612638425688626,0.911612638425688626,0.20818181818181819,1,0,0,3.33214800000000014e-05,1,1,0,0,0.45454545454545453,0.45454545454545453,0.000634806099999999946,1,1,0,0,0.170000000000000012,0.272968736630204822,2.38054000000000008e-05,0.292750437394700358,0.292750437394700358,0.00181818181818181883,0.0161669446401832562,0.254545454545454519,0.81032996200296914,2.0474409999999999e-05,1,1,0,0,0.170000000000000012,0.272968736630204822,0.00913067673999999954,0.292750437394700358,0.292750437394700358,0.00181818181818181883,0.0161669446401832562,0.254545454545454519,0.81032996200296914,0.00895699638999999936
11,11,7,0.979064506879675389,0.979064506879675389,0.141818181818181815,0.92000000000000004,0,0,3.15428699999999971e-05,1,1,0,0,0.363636363636363646,0.363636363636363646,0.000636789819999999994,1,1,0,0,0.129090909090909089,0.22136216514596771,2.37667799999999995e-05,0.349062142228458161,0.349062142228458105,0.00454545454545454523,0.0226987105130988659,0.195454545454545436,0.755674972689434399,2.15157500000000015e-05,1,1,0,0,0.129090909090909089,0.22136216514596771,0.00913806386000000012,0.348661562685517068,0.348661562685517068,0.00454545454545454523,0.0226987105130988659,0.195454545454545436,0.756133116565036789,0.00912154228999999955
11,11,8,0.960974482760080351,0.960974482760080351,0.0781818181818181857,0.729999999999999982,0,0,3.22867800000000026e-05,1,1,0,0,0.272727272727272707,0.272727272727272707,0.000667615370000000023,1,1,0,0,0.0890909090909090956,0.168871953577511447,2.59103699999999997e-05,0.341328488634776273,0.341328488634776273,0.0054545454545454515,0.0230353789227689329,0.173636363636363644,0.728932999181596264,2.30971200000000009e-05,1,1,0,0,0.0890909090909090956,0.168871953577511447,0.00903933649000000089,0.351644544575591855,0.351644544575591855,0.0054545454545454515,0.0230353789227689329,0.171818181818181814,0.718785947571176531,0.00888223271000000009
11,11,9,0.999995974890389827,0.999995974890389827,0.0236363636363636428,0.260000000000000009,0,0,3.44688199999999991e-05,1,1,0,0,0.181818181818181823,0.181818181818181823,0.000646927729999999951,1,1,0,0,0.0663636363636363608,0.118088994642770478,2.71100799999999985e-05,0.32159371155089389,0.32159371155089389,0.0054545454545454489,0.0184720067352729944,0.14454545454545456,0.728045260747838374,2.35070100000000011e-05,1,1,0,0,0.0663636363636363608,0.118088994642770478,0.00917109294000000019,0.316122884326096198,0.316122884326096198,0.0054545454545454515,0.02504818433872762,0.143636363636363645,0.732011142857931452,0.00910057876999999932
11,11,10,1,1,0,0,0,0,3.46091799999999992e-05,1,1,0,0,0.0909090909090909116,0.0909090909090909116,0.000652823379999999966,1,1,0,0,0.0363636363636363619,0.0607267676594781675,2.80104700000000002e-05,0.314003233810135396,0.314003233810135396,0.0400000000000000008,0.178102480337688829,0.0845454545454545486,0.688728216882891653,2.42255799999999992e-05,1,1,0,0,0.0363636363636363619,0.0607267676594781675,0.0089932769100000004,0.314003233810135396,0.314003233810135396,0.0400000000000000008,0.178102480337688829,0.0845454545454545486,0.688728216882891653,0.00881568148000000038
11,11,11,1,1,0,0,0,0,3.40330299999999997e-05,1,1,0,0,0,0,0.000684911109999999956,1,1,0,0,0,0,2.86775000000000011e-05,0.309318138010509169,0.309318138010509169,0.486363636363636387,0.600687924973734244,0,0,2.48468900000000002e-05,1,1,0,0,0,0,0.00886717763000000048,0.309318138010509169,0.309318138010509169,0.486363636363636387,0.600687924973734244,0,0,0.00873558232000000087
11,12,1,1,1,0,0,0,0,3.77199199999999992e-05,0.481868112887307132,0.481868112887307132,0,0,0.909090909090909061,0.909090909090909061,0.000713463629999999986,1,1,0,0,0,0,2.22057799999999987e-05,0.715044338399482227,0.715044338399482227,0.200000000000000011,0.570865169046729459,0,0,1.99080700000000013e-05,1,1,0,0,0,0,0.00955143928999999982,0.715044338399482227,0.715044338399482227,0.200000000000000011,0.570865169046729459,0,0,0.00935979783999999967
11,12,2,0.848260728166558065,0.848260728166558065,0.148333333333333317,0.794907434772708865,0,0,3.9110950000000002e-05,0.574692490504549625,0.574692490504549625,0,0,0.818181818181818232,0.818181818181818232,0.000736771059999999974,0.977750882943474675,0.977750882943474675,0.00749999999999999539,0.0172871078702269212,0.106363636363636369,0.0738113773092532732,2.87171899999999994e-05,0.503295974756029496,0.503295974756029496,0.0983333333333333282,0.371665356118888957,0.193636363636363634,0.416600938882415173,2.41711100000000004e-05,1,1,0.00166666666666666764,0.00483832275544684304,0.0790909090909090867,0.043502944074709643,0.021295081300000001,0.60956506381428377,0.60956506381428377,0.123333333333333323,0.410611875857146646,0.0818181818181818177,0.219629392326942896,0.0187114553299999979
11,12,3,0.814388298018697387,0.814388298018697387,0.239166666666666666,0.907410899227375278,0,0,3.74234199999999996e-05,0.717330492287047039,0.717330492287047039,0,0,0.727272727272727293,0.727272727272727293,0.000728666949999999991,0.96791383991147828,0.96791383991147828,0.00333333333333333572,0.00791420615936079021,0.179090909090909078,0.180347825139003159,2.62256699999999999e-05,0.433961833699110566,0.433961833699110566,0.0416666666666666574,0.189390240014350231,0.246363636363636368,0.58308664968171442,2.30008999999999986e-05,1,1,0.00666666666666666883,0.0113829108715062383,0.154545454545454541,0.145176103876753448,0.0311859286300000017,0.504025993243033987,0.504025993243033987,0.072499999999999995,0.287283066097794026,0.139090909090909098,0.453042639512388379,0.0281152160899999989
11,12,4,0.766059889829805662,0.766059889829805662,0.30583333333333329,0.956453746423420736,0,0,3.60068000000000023e-05,0.819010775117459344,0.819010775117459344,0,0,0.636363636363636354,0.636363636363636354,0.000698097850000000027,0.950283192289366863,0.950283192289366974,0,0,0.199999999999999983,0.243316378841158504,2.54105200000000015e-05,0.363808905059699539,0.363808905059699539,0.0258333333333333331,0.158882614786199666,0.269999999999999962,0.704541656933467597,2.13990600000000004e-05,1,1,0.000833333333333333929,0.00101005316120056973,0.180909090909090908,0.191259300836729179,0.0230930110399999999,0.442985304573727645,0.442985304573727645,0.0316666666666666624,0.171991200918456266,0.199999999999999983,0.61960357064839211,0.0253372057599999985
