n,m,k,p,spwelfare,sprevenue,spef,spefloss,spmc,spmcloss,sptime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
2,3,-1,1,0.874675130827843539,0.709700098702734317,0,0,0.149999999999999994,0.149999999999999994,5.14584666666666687e-05,0.874675130827843539,0.709700098702734317,0,0,0.0500000000000000028,0.0500000000000000028,0.00254469773333333314,0.874675130827843539,0.709700098702734317,0,0,0.0500000000000000028,0.0500000000000000028,0.00395277790000000007,0.874675130827843539,0.709700098702734317,0,0,0.18333333333333332,0.18333333333333332,0.0593048981333333322,0.874675130827843539,0.709700098702734317,0,0,0.18333333333333332,0.18333333333333332,0.061604631566666665
2,3,1,1,0.921423890414866165,0.72012698847626333,0,0,0.116666666666666655,0.116666666666666655,5.38293999999999966e-05,0.921423890414866165,0.72012698847626333,0,0,0.0500000000000000028,0.0500000000000000028,0.00290323736666666657,0.921423890414866165,0.72012698847626333,0,0,0.0500000000000000028,0.0500000000000000028,0.00349325190000000004,0.921423890414866165,0.72012698847626333,0,0,0.0833333333333333426,0.0833333333333333426,0.0622169065999999965,0.921423890414866165,0.72012698847626333,0,0,0.0833333333333333426,0.0833333333333333426,0.0604215995333333353
2,3,2,1,0.904563220512942578,0.846508567413369217,0,0,0.266666666666666718,0.266666666666666718,4.85861333333333323e-05,0.92340766026755694,0.86535300716798369,0.0333333333333333329,0.0168948446683203496,0.18333333333333332,0.18333333333333332,0.00156422746666666675,0.899883385110484935,0.841828732010911573,0.0222222222222222265,0.00440694023786218116,0.200000000000000011,0.200000000000000011,0.00404229550000000017,0.923779862542664643,0.865725209443091281,0.0444444444444444392,0.0177854490688397586,0.18333333333333332,0.18333333333333332,0.0518241050000000023,0.871331527491678082,0.813276874392104721,0.0444444444444444392,0.032233677932914942,0.233333333333333337,0.233333333333333337,0.0534704997333333293
2,4,-2,0.333333333333333315,0.900612375201917059,0.783433349353319874,0,0,0.349999999999999978,0.349999999999999978,0.000112829633333333328,0.92437285863288654,0.83505061503944622,0,0,0.149999999999999994,0.118360060158045358,0.00136222540000000003,0.932256021389716194,0.852023004593141287,0,0,0.133333333333333359,0.109825261127743684,0.00166466896666666664,0.928316113985774516,0.843368365505446138,0,0,0.166666666666666685,0.14315859446107701,0.00941875766666666614,0.928316113985774516,0.843368365505446138,0,0,0.166666666666666685,0.14315859446107701,0.00821950226666666624
2,4,-1,0.333333333333333315,0.88541207477116679,0.81815643961508,0.00833333333333333322,0.0103912628164931561,0.41666666666666663,0.41666666666666663,0.00553243706666666554,0.934780856300812979,0.858631288954913585,0.00833333333333333322,0.0103912628164931561,0.0833333333333333426,0.0616431590444117064,0.00849740530000000008,0.920710283358325277,0.850851586694404749,0,0,0.116666666666666655,0.0845928236375056986,0.0167421617666666661,0.964370151278088339,0.881216762479280713,0,0,0.0666666666666666796,0.0492352781387557017,0.121171212766666675,0.941368261637037351,0.858214872838229725,0.00833333333333333322,0.0178361677949098046,0.100000000000000019,0.0715651374326683326,0.100540699566666669
2,4,1,0.333333333333333315,0.944794787045224904,0.861282222299974864,0.00833333333333333322,0.0147470963897447134,0.433333333333333348,0.433333333333333348,7.44486000000000041e-05,0.946588780587294787,0.869397581961991239,0.00833333333333333322,0.0160290951742932987,0.0666666666666666796,0.0193899733605262629,0.00356907636666666667,0.956639900324466774,0.859526897889653196,0.00833333333333333322,0.00674637854353810681,0.100000000000000006,0.0633439230077490201,0.00368890493333333359,0.951112938635424454,0.876677396981564661,0,0,0.0666666666666666796,0.0222555330597147064,0.0304461474000000017,0.918802303231397777,0.842793468862539252,0.0250000000000000049,0.0248148235705006326,0.100000000000000019,0.0479326505505077091,0.0335132994000000017
2,4,2,0.333333333333333315,0.959671662823116556,0.944033626880241505,0.00833333333333333322,0.00366695162802379042,0.566666666666666652,0.566666666666666652,6.6512666666666671e-05,0.946391012490417793,0.941936074791038802,0.0249999999999999979,0.0779569928727401745,0.0833333333333333426,0.0629453400888343867,0.00159606076666666662,0.959671662823116556,0.949386366329458165,0.00833333333333333322,0.00103949380795853715,0.0833333333333333426,0.0555890654208866797,0.00180858713333333326,0.974585280875077453,0.966422801680921206,0.00833333333333333322,0.00103949380795853715,0.0833333333333333287,0.0686537897987262308,0.143866963366666656,0.979394414853249629,0.958073771011197284,0.0166666666666666664,0.00212279691541796467,0.0833333333333333287,0.0673396518832429097,0.0203906654999999985
2,4,-2,0.66666666666666663,0.89508215113447076,0.678976655841651788,0,0,0.283333333333333326,0.283333333333333326,0.000100729899999999999,0.935226675067153179,0.758130927016496092,0,0,0.100000000000000006,0.100000000000000006,0.00201638193333333318,0.935226675067153179,0.758130927016496092,0,0,0.100000000000000006,0.100000000000000006,0.00214414610000000002,0.918379706384578776,0.74175923896194107,0,0,0.133333333333333359,0.133333333333333359,0.0217125890999999988,0.918379706384578776,0.74175923896194107,0,0,0.133333333333333359,0.133333333333333359,0.0151492471333333333
2,4,-1,0.66666666666666663,0.846291605721974705,0.648930319604828609,0,0,0.200000000000000011,0.200000000000000011,0.000874951966666666641,0.8595996004622658,0.660157657267410158,0.0250000000000000049,0.0181372211974125987,0.0666666666666666796,0.0605583632513803372,0.0176538913666666672,0.860661024515155582,0.677323718842275158,0.00833333333333333495,0.0182635140305665439,0.0833333333333333287,0.0772250299180470001,0.0229981557666666669,0.850231221536693949,0.701729322754530482,0,0,0.0833333333333333287,0.0772250299180470001,0.171349685433333343,0.850231221536693949,0.701729322754530482,0,0,0.0833333333333333287,0.0772250299180470001,0.132057065000000001
2,4,1,0.66666666666666663,0.838595906029062643,0.655561184857504697,0,0,0.166666666666666685,0.166666666666666685,8.97257000000000073e-05,0.811866188704578162,0.64881296102117636,0.0416666666666666713,0.0771852570060757442,0.133333333333333331,0.111908544973164187,0.0246711472666666654,0.816112410510953734,0.65207301586630928,0.0166666666666666664,0.0171020000527462059,0.116666666666666655,0.102809319735241808,0.0211621862666666674,0.871952577156864805,0.709926128343180474,0,0,0.0833333333333333426,0.0833333333333333426,0.140066938966666665,0.861902763767437463,0.698201010447332737,0.00833333333333333495,0.0134942420888671481,0.0833333333333333426,0.0833333333333333426,0.188268507833333321
2,4,2,0.66666666666666663,0.88365628848519584,0.756344824711888908,0,0,0.266666666666666663,0.266666666666666663,6.68078333333333276e-05,0.92213945480562709,0.8256447534776018,0.0500000000000000097,0.0387132234023343444,0.0833333333333333426,0.0419775264818590468,0.0478468657999999991,0.901416346874031382,0.80435423892994895,0.0166666666666666699,0.0181046043535958226,0.133333333333333359,0.0874727577648942711,0.00218168483333333347,0.957211880964424888,0.857577728670599226,0.0500000000000000097,0.0838783350843634173,0.0833333333333333426,0.0315096633232292353,0.123738171233333333,0.910319063614224322,0.803956152045814276,0.0333333333333333329,0.0288694368740784885,0.133333333333333359,0.0836171676520255508,0.212194758666666677
2,4,-2,1,0.835279664382992171,0.671526114877791014,0,0,0.383333333333333359,0.383333333333333359,0.000106965699999999998,0.840976759309920774,0.667630773775566233,0,0,0.283333333333333326,0.283333333333333326,0.00202039356666666682,0.835279664382992171,0.671526114877791014,0,0,0.299999999999999989,0.299999999999999989,0.00218192156666666658,0.835279664382992171,0.671526114877791014,0,0,0.25,0.25,0.0278557466333333344,0.835279664382992171,0.671526114877791014,0,0,0.25,0.25,0.0279134924
2,4,-1,1,0.831281571561003796,0.640677531140504519,0,0,0.149999999999999994,0.149999999999999994,7.46695666666666606e-05,0.83913490362090426,0.640389209765147349,0,0,0.100000000000000019,0.100000000000000019,0.0404808339666666642,0.835398112271434123,0.639749275519078675,0,0,0.100000000000000019,0.100000000000000019,0.00956023576666666618,0.831281571561003796,0.640677531140504519,0,0,0.149999999999999994,0.149999999999999994,0.513713894533333382,0.835398112271434123,0.639749275519078675,0,0,0.149999999999999994,0.149999999999999994,0.126193616433333322
2,4,1,1,0.879530163792287767,0.678902542730557723,0,0,0.166666666666666685,0.166666666666666685,0.00467574163333333345,0.879530163792287767,0.678902542730557723,0,0,0.0666666666666666796,0.0666666666666666796,0.0308943222666666663,0.879530163792287767,0.678902542730557723,0,0,0.0666666666666666796,0.0666666666666666796,0.0308611353333333345,0.879530163792287767,0.678902542730557723,0,0,0.166666666666666685,0.166666666666666685,0.1665078579,0.879530163792287767,0.678902542730557723,0,0,0.166666666666666685,0.166666666666666685,0.298211660366666631
2,4,2,1,0.896285674638774621,0.743830174470038963,0,0,0.133333333333333359,0.133333333333333359,6.24435333333333328e-05,0.936401630179020117,0.762510681530423118,0.0166666666666666699,0.00672144123834190425,0.100000000000000006,0.100000000000000006,0.055128635199999998,0.883251519057555834,0.722767243408630744,0.00833333333333333322,0.0138078941903726233,0.133333333333333359,0.133333333333333359,0.821650160966666654,0.936401630179020117,0.762510681530423118,0.0166666666666666699,0.00672144123834190425,0.0833333333333333426,0.0833333333333333426,0.774404895266666671,0.825266799525728012,0.709029412237922707,0.0166666666666666664,0.0271733285440447503,0.166666666666666685,0.166666666666666685,1.34425581983333342
2,5,-2,0.333333333333333315,0.907531197096890452,0.784471438709520408,0,0,0.316666666666666652,0.316666666666666652,6.90001666666666705e-05,0.939420364951115916,0.83681582832030299,0,0,0.116666666666666655,0.0732561841053893797,0.00129697573333333342,0.939420364951115916,0.83681582832030299,0,0,0.116666666666666655,0.0732561841053893797,0.00142805076666666672,0.933233916732532087,0.839501334914410924,0,0,0.116666666666666655,0.0718194147054176391,0.00809723856666666637,0.933233916732532087,0.839501334914410924,0,0,0.116666666666666655,0.0718194147054176391,0.00966629723333333433
2,5,-1,0.333333333333333315,0.897070369547523394,0.742827550979961115,0.00666666666666667143,0.00198546965755569101,0.283333333333333326,0.283333333333333326,7.07909000000000001e-05,0.875920713436075471,0.777961551710885324,0.0133333333333333342,0.0114944185196238884,0.0833333333333333287,0.0564079232497735755,0.00129108036666666665,0.884127541547092499,0.787859445477857467,0,0,0.0833333333333333287,0.0521748528929538366,0.00141685193333333337,0.908725446723944064,0.82941489805515356,0,0,0.100000000000000019,0.0687134017499831801,0.0158488398000000003,0.912890340845124992,0.827574800337773864,0.0066666666666666697,0.0119458985430901509,0.116666666666666641,0.0756547038008384687,0.0125232583333333338
2,5,1,0.333333333333333315,0.940294882126852194,0.821414959035052905,0.00666666666666666796,0.0140190559951962387,0.383333333333333359,0.383333333333333359,9.31849000000000029e-05,0.920506767823087713,0.827215777954012466,0.0133333333333333359,0.0170575873843692577,0.0833333333333333426,0.0459941552295725989,0.00117717980000000004,0.923533776642299631,0.827215777954012466,0.00666666666666666796,0.0140190559951962387,0.0833333333333333426,0.0459941552295725989,0.00135286463333333332,0.95788913429247724,0.86542561384607275,0.0200000000000000004,0.0592799337971230203,0.0500000000000000028,0.0316861625033503583,0.0225672667999999993,0.93705810716677973,0.844949317972788161,0.0266666666666666649,0.0629351446861550062,0.0500000000000000028,0.0209825174078751217,0.0120305824333333342
2,5,2,0.333333333333333315,0.975846661621070144,0.934748185265249831,0,0,0.516666666666666718,0.516666666666666718,6.62601333333333396e-05,0.987484867152275902,0.948614036241724357,0.0133333333333333325,0.00753743868780680244,0,0,0.00074953680000000003,0.96879580849095992,0.935583200866096365,0,0,0.0166666666666666699,0.0151049375758911027,0.000800039066666666655,0.99538691065108853,0.967209885347013354,0.0066666666666666697,0.00102342308152903708,0,0,0.0103807038333333344,0.96907975015355563,0.940580086193847476,0.0133333333333333342,0.0290011648491485217,0.0333333333333333398,0.0256713780190556858,0.00980406229999999934
2,5,-2,0.66666666666666663,0.888084809668814312,0.644334415851803621,0,0,0.200000000000000039,0.200000000000000039,6.80377666666666609e-05,0.862673089693044903,0.679376229339812898,0,0,0.0666666666666666657,0.0542146956302528987,0.00198832706666666678,0.862673089693044903,0.679376229339812898,0,0,0.0666666666666666657,0.0542146956302528987,0.00216676053333333344,0.862180291469012872,0.683851939528489661,0,0,0.116666666666666655,0.0969459115381589159,0.0299112315666666684,0.862180291469012872,0.683851939528489661,0,0,0.116666666666666655,0.0969459115381589159,0.0162226505999999993
2,5,-1,0.66666666666666663,0.82093026822713866,0.633623286143129683,0.0133333333333333342,0.0145371385098396061,0.116666666666666655,0.116666666666666655,7.4952300000000004e-05,0.815507995093740057,0.636647235361712638,0.00666666666666666883,0.00936147974767596869,0.0833333333333333426,0.0833333333333333287,0.00176965869999999993,0.855424341692574308,0.648402250202604113,0,0,0.100000000000000006,0.0979158112125679825,0.00202886163333333355,0.844193393851629503,0.675611328547254364,0,0,0.100000000000000019,0.0926154985551615323,0.0406051033666666658,0.834992494590171219,0.667355603429865107,0,0,0.116666666666666655,0.107197976434396172,0.0246004234000000016
2,5,1,0.66666666666666663,0.838563785440348264,0.611027400989510805,0,0,0.100000000000000006,0.100000000000000006,7.36100333333333351e-05,0.84093018371211925,0.668240622125469419,0.00666666666666666796,0.00664276514878094602,0.116666666666666641,0.0988604769834471458,0.00283135916666666645,0.848423942541783882,0.669132065870755577,0,0,0.116666666666666655,0.0988604769834471458,0.00227294463333333353,0.852608031512748665,0.672602553997365349,0,0,0.0833333333333333287,0.0609790163508722866,0.025253101699999999,0.852081379119365323,0.661435358170534893,0,0,0.100000000000000019,0.0776456830175389495,0.0279425327000000015
2,5,2,0.66666666666666663,0.900494776086036008,0.736496263973910326,0.00666666666666667056,0.00300691891300758352,0.166666666666666685,0.166666666666666685,7.16873333333333407e-05,0.907774890249882005,0.782891370139172205,0.0533333333333333298,0.0500594077907128981,0.0499999999999999958,0.038807620185246583,0.00124585206666666675,0.884718915428396868,0.735745272257513738,0.0333333333333333398,0.056633711487191464,0.0500000000000000028,0.0393234856526852514,0.00126548520000000007,0.966654276607775809,0.832395140169050252,0.0466666666666666688,0.0870702691499963544,0.0666666666666666796,0.0666666666666666796,0.0468694852666666703,0.901701833258608421,0.801294638295281469,0.0133333333333333342,0.0397919214647407468,0.116666666666666655,0.109817448942623921,0.0214802299666666668
2,5,-2,1,0.887173283636293442,0.638391183003583995,0,0,0.383333333333333359,0.383333333333333359,6.79727000000000006e-05,0.895104371133901067,0.63257086045060551,0,0,0.25,0.25,0.0028706582666666665,0.890652625233210982,0.634123213654535167,0,0,0.266666666666666663,0.266666666666666663,0.00254864543333333318,0.904406832256416271,0.632765232851015047,0,0,0.0833333333333333426,0.0833333333333333426,0.0299871362333333329,0.904406832256416271,0.632765232851015047,0,0,0.0833333333333333426,0.0833333333333333426,0.0324597296333333368
2,5,-1,1,0.834846461307090282,0.601267994650434678,0,0,0.116666666666666641,0.116666666666666641,7.22059333333333395e-05,0.819202088520206484,0.591637616408107081,0,0,0.100000000000000019,0.100000000000000019,0.00229708103333333335,0.829526328838201987,0.599138294623901668,0,0,0.100000000000000019,0.100000000000000019,0.00257892596666666656,0.824522220989094778,0.593767316434640091,0,0,0.149999999999999994,0.149999999999999994,0.0354051370333333323,0.824522220989094778,0.593767316434640091,0,0,0.149999999999999994,0.149999999999999994,0.0347003455666666655
2,5,1,1,0.834965748817975029,0.605807069376740337,0,0,0.133333333333333359,0.133333333333333359,7.1405066666666665e-05,0.834965748817975029,0.605807069376740337,0,0,0.100000000000000006,0.100000000000000006,0.0023232580666666669,0.834965748817975029,0.605807069376740337,0,0,0.100000000000000006,0.100000000000000006,0.00260133486666666667,0.834965748817975029,0.605807069376740337,0,0,0.133333333333333331,0.133333333333333331,0.0293303492666666665,0.8383849865424845,0.604217402672410198,0,0,0.133333333333333331,0.133333333333333331,0.0312172699666666657
