n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
3,9,3,1,1,0,0,0,0,3.36702000000000016e-05,1,1,0,0,0,0,0.000165259966666666673,1,1,0,0,0,0,1.59881000000000003e-05,0.621340745499099345,0.621340745499099345,0.440740740740740711,0.294673654308886535,0,0,1.26967666666666667e-05,1,1,0,0,0,0,0.00393827713333333353,0.621340745499099345,0.621340745499099345,0.440740740740740711,0.294673654308886535,0,0,0.00400291366666666662
3,10,1,1,1,0,0,0,0,3.47509666666666664e-05,0.411140663074710089,0.411140663074710089,0,0,0.66666666666666663,0.66666666666666663,0.000190295333333333341,1,1,0,0,0,0,1.70149333333333321e-05,0.629142000659492995,0.629142000659492995,0.400000000000000022,0.480969002136944157,0,0,1.34370000000000003e-05,1,1,0,0,0,0,0.00527065366666666646,0.629142000659492995,0.629142000659492995,0.400000000000000022,0.480969002136944157,0,0,0.00522912823333333311
3,10,2,0.970471383981774904,0.970471383981774904,0.176666666666666666,0.933333333333333348,0,0,3.25083000000000018e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000195493000000000007,1,1,0,0,0.311111111111111116,0.296453586131227576,1.6344166666666665e-05,0.613225202314513829,0.613225202314513829,0.160000000000000003,0.278558687671514038,0.333333333333333315,0.515899906611110959,1.29453666666666664e-05,1,1,0,0,0.311111111111111116,0.296453586131227576,0.00547350670000000018,0.635809362725878957,0.635809362725878957,0.170000000000000012,0.278471273274760955,0.333333333333333315,0.498994561229724631,0.00640810300000000006
3,10,3,1,1,0,0,0,0,3.22947333333333344e-05,1,1,0,0,0,0,0.0002058211,1,1,0,0,0,0,1.70154333333333332e-05,0.56387693464687394,0.56387693464687394,0.466666666666666674,0.346196873800270311,0,0,1.32210666666666661e-05,1,1,0,0,0,0,0.00426111733333333319,0.56387693464687394,0.56387693464687394,0.466666666666666674,0.346196873800270311,0,0,0.00387109336666666658
4,2,1,1,1,0,0,0,0,2.6852266666666667e-05,0.75863121063212946,0.75863121063212946,0,0,0.75,0.75,2.33469333333333351e-05,1,1,0,0,0,0,9.00013333333333385e-06,0.934883582581165551,0.934883582581165551,0.0666666666666666796,0.0651164174188344352,0,0,6.84526666666666694e-06,1,1,0,0,0,0,0.0039273820999999997,0.934883582581165551,0.934883582581165551,0.0666666666666666796,0.0651164174188344352,0,0,0.00308791049999999987
4,2,2,1,1,0,0,0,0,2.65618000000000004e-05,0.9397946240714391,0.9397946240714391,0,0,0.5,0.5,2.42740333333333351e-05,1,1,0,0,0.0749999999999999833,0.113286465804177394,1.00242666666666665e-05,0.952997308336502202,0.952997308336502202,0.0333333333333333398,0.00563514041489486528,0.0833333333333333426,0.129252108858016607,7.12373333333333349e-06,1,1,0,0,0.0749999999999999833,0.113286465804177394,0.0036605696333333335,0.952997308336502202,0.952997308336502202,0.0333333333333333398,0.00563514041489486528,0.0833333333333333426,0.129252108858016607,0.00317359403333333312
4,2,3,1,1,0,0,0,0,2.75482666666666684e-05,1,1,0,0,0.25,0.25,2.6730500000000001e-05,1,1,0,0,0.0749999999999999972,0.0965205702351495665,9.32106666666666617e-06,0.68951485678766522,0.68951485678766522,0.0166666666666666699,0.012686466211605317,0.174999999999999989,0.390683224095838555,7.35103333333333299e-06,1,1,0,0,0.0749999999999999972,0.0965205702351495665,0.00466907106666666644,0.68951485678766522,0.68951485678766522,0.0166666666666666699,0.012686466211605317,0.174999999999999989,0.390683224095838555,0.00320621056666666685
4,2,4,1,1,0,0,0,0,2.60435999999999991e-05,1,1,0,0,0,0,2.47181333333333331e-05,1,1,0,0,0,0,9.17923333333333355e-06,0.856274703228221523,0.856274703228221523,0.166666666666666685,0.143725296771778477,0,0,7.51366666666666718e-06,1,1,0,0,0,0,0.00298449999999999974,0.856274703228221523,0.856274703228221523,0.166666666666666685,0.143725296771778477,0,0,0.00282831929999999981
4,3,1,1,1,0,0,0,0,2.90387666666666671e-05,0.605587694978342084,0.605587694978342084,0,0,0.75,0.75,3.51944666666666699e-05,1,1,0,0,0,0,9.94980000000000086e-06,0.921949853301469058,0.921949853301469058,0.111111111111111105,0.109335497034440357,0,0,7.87639999999999967e-06,1,1,0,0,0,0,0.011720041933333333,0.921949853301469058,0.921949853301469058,0.111111111111111105,0.109335497034440357,0,0,0.00338902033333333312
4,3,2,0.893817694031627141,0.893817694031627141,0.0888888888888888784,0.266666666666666718,0,0,2.86229333333333334e-05,0.823173677338011056,0.823173677338011056,0,0,0.5,0.5,3.63211666666666671e-05,0.985012072136664529,0.985012072136664529,0,0,0.0916666666666666602,0.133362847496513642,1.02798666666666662e-05,0.798977909972210854,0.798977909972210854,0.0666666666666666796,0.0916174749759145063,0.158333333333333326,0.244449224457700037,8.48063333333333315e-06,1,1,0,0,0.0749999999999999972,0.104640091141525213,0.00377446886666666682,0.854393833685259452,0.854393833685259452,0.0777777777777777651,0.119315041288679299,0.116666666666666655,0.186632634228617811,0.00348741726666666665
4,3,3,1,1,0,0,0,0,2.80411666666666684e-05,1,1,0,0,0.25,0.25,3.89059666666666698e-05,1,1,0,0,0.100000000000000006,0.129577056247759087,1.02261333333333336e-05,0.689962147795454062,0.689962147795454062,0.144444444444444431,0.161373218376172828,0.174999999999999989,0.305405321006696151,8.29499999999999935e-06,1,1,0,0,0.100000000000000006,0.129577056247759087,0.00440518560000000003,0.684752113533372064,0.684752113533372064,0.15555555555555553,0.178657545243105703,0.174999999999999989,0.324489118430049905,0.00337966489999999998
4,3,4,1,1,0,0,0,0,2.70136333333333317e-05,1,1,0,0,0,0,3.76625666666666675e-05,1,1,0,0,0,0,9.81646666666666654e-06,0.712448950038744977,0.712448950038744977,0.355555555555555514,0.262395951738046251,0,0,8.15619999999999994e-06,1,1,0,0,0,0,0.00469864819999999978,0.712448950038744977,0.712448950038744977,0.355555555555555514,0.262395951738046251,0,0,0.00309705793333333321
4,4,1,1,1,0,0,0,0,3.13979999999999999e-05,0.499773274396358769,0.499773274396358769,0,0,0.75,0.75,5.21634333333333361e-05,1,1,0,0,0,0,1.11659666666666661e-05,0.887325018224914164,0.887325018224914164,0.174999999999999989,0.211448368900772427,0,0,9.17429999999999956e-06,1,1,0,0,0,0,0.00444906870000000027,0.887325018224914164,0.887325018224914164,0.174999999999999989,0.211448368900772427,0,0,0.0158335604666666671
4,4,2,0.972724559020408996,0.972724559020408996,0.0749999999999999972,0.299999999999999989,0,0,2.91129666666666672e-05,0.828763982271235933,0.828763982271235933,0,0,0.5,0.5,5.38787333333333297e-05,0.98440227606375208,0.98440227606375208,0,0,0.141666666666666691,0.156074149712028543,1.14032333333333329e-05,0.779020902927104575,0.779020902927104575,0.125,0.0954591042457656053,0.18333333333333332,0.257816797946712195,9.53623333333333368e-06,1,1,0,0,0.116666666666666655,0.118516536322592778,0.00657427550000000069,0.885319558086992808,0.885319558086992808,0.133333333333333359,0.105999450409714868,0.0833333333333333287,0.116689361116285736,0.00506382533333333325
4,4,3,0.992478192442601825,0.992478192442601825,0.0166666666666666664,0.0666666666666666657,0,0,3.22056000000000021e-05,1,1,0,0,0.25,0.25,5.53491666666666685e-05,1,1,0,0,0.133333333333333331,0.192763684864973306,1.12999e-05,0.723508329077875434,0.723508329077875434,0.116666666666666655,0.146162490160931913,0.18333333333333332,0.353973243180726871,9.55706666666666696e-06,1,1,0,0,0.133333333333333331,0.192763684864973306,0.00389414336666666673,0.735297664769367088,0.735297664769367088,0.116666666666666655,0.146162490160931913,0.18333333333333332,0.346812219687058276,0.00340479113333333342
4,4,4,1,1,0,0,0,0,2.20220333333333336e-05,1,1,0,0,0,0,5.57809333333333333e-05,1,1,0,0,0,0,1.1153566666666666e-05,0.661513580320022498,0.661513580320022498,0.383333333333333359,0.296739590976625889,0,0,9.43769999999999944e-06,1,1,0,0,0,0,0.00462892646666666647,0.661513580320022498,0.661513580320022498,0.383333333333333359,0.296739590976625889,0,0,0.00323566446666666676
4,5,1,1,1,0,0,0,0,2.64824999999999993e-05,0.468769970642577971,0.468769970642577971,0,0,0.75,0.75,7.17397666666666739e-05,1,1,0,0,0,0,1.21069333333333326e-05,0.83785994662118346,0.83785994662118346,0.239999999999999991,0.299442182258794432,0,0,9.76430000000000069e-06,1,1,0,0,0,0,0.00474212926666666649,0.83785994662118346,0.83785994662118346,0.239999999999999991,0.299442182258794432,0,0,0.00380558843333333313
4,5,2,0.894344846211091116,0.894344846211091116,0.153333333333333349,0.531019906524741958,0,0,2.46067666666666662e-05,0.713621989187250838,0.713621989187250838,0,0,0.5,0.5,7.57147666666666621e-05,0.95624442326086867,0.95624442326086867,0.0066666666666666697,0.00763194905743158191,0.116666666666666641,0.133267292942520515,1.26748999999999996e-05,0.682624197499942964,0.682624197499942964,0.220000000000000001,0.29518966735255675,0.116666666666666655,0.17363160083433285,1.20026999999999994e-05,1,1,0.00666666666666667143,0.00764695018271629307,0.0500000000000000028,0.056076365069570866,0.015621218499999999,0.769555094776013027,0.769555094776013027,0.233333333333333337,0.311730621322136137,0.0166666666666666699,0.0495823459683485054,0.0259336930333333333
4,5,3,0.957744517901182202,0.957744517901182202,0.0666666666666666796,0.33333333333333337,0,0,2.44022999999999984e-05,1,1,0,0,0.25,0.25,7.68900666666666709e-05,1,1,0,0,0.149999999999999994,0.184203902558872368,1.23608666666666671e-05,0.619727178663906808,0.619727178663906808,0.146666666666666667,0.219068327812213637,0.233333333333333337,0.446089575464834021,1.00867666666666663e-05,1,1,0,0,0.149999999999999994,0.184203902558872368,0.00444756583333333344,0.628853780599136658,0.628853780599136658,0.146666666666666667,0.219068327812213637,0.233333333333333337,0.436962973529604226,0.00356077589999999984
4,5,4,1,1,0,0,0,0,2.3017733333333335e-05,1,1,0,0,0,0,7.7623933333333334e-05,1,1,0,0,0,0,1.22661333333333327e-05,0.604698078579578913,0.604698078579578913,0.42000000000000004,0.347520126258638706,0,0,1.00874333333333327e-05,1,1,0,0,0,0,0.00428426623333333367,0.604698078579578913,0.604698078579578913,0.42000000000000004,0.347520126258638706,0,0,0.00672968323333333288
4,6,1,1,1,0,0,0,0,2.51846333333333328e-05,0.41433509881430991,0.41433509881430991,0,0,0.75,0.75,9.93752000000000036e-05,1,1,0,0,0,0,1.32016666666666659e-05,0.824502844016923087,0.824502844016923087,0.244444444444444436,0.340023904015362977,0,0,1.08584666666666661e-05,1,1,0,0,0,0,0.00725574143333333321,0.824502844016923087,0.824502844016923087,0.244444444444444436,0.340023904015362977,0,0,0.00438107136666666692
4,6,2,0.90455692656108988,0.90455692656108988,0.127777777777777768,0.66666666666666663,0,0,2.50444000000000003e-05,0.774387075464218144,0.774387075464218144,0,0,0.5,0.5,0.000100875800000000001,0.918453120196812578,0.918453120196812578,0.00555555555555555577,0.00832341539574691508,0.125,0.165754876205893686,1.33489000000000002e-05,0.687679549237035226,0.687679549237035226,0.177777777777777757,0.307990546808560139,0.149999999999999994,0.236592774213649548,1.1334366666666666e-05,1,1,0.0111111111111111098,0.0148486850602947817,0.0500000000000000028,0.0565333788541238225,0.0124202193999999998,0.762862447410528,0.762862447410528,0.22222222222222221,0.289074903729118038,0.0666666666666666657,0.112168838136869328,0.165999835366666681
