n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
2,6,1,4,1,2e-05,0.10395251,0,0,0.838330600074412,183.890163,15.10207156,0,0.08,0.836818179487486,183.4412773,4.62552673,0,1,0.836818179487486,183.4412773,3.30381684,0,0.99,0.836818179487486,183.4412773,3.19845408,0,0.58
2,7,0.25,1,0.974571490577694,14.9144099999981,14.73187006,0,0,0.918137723862003,121.3509607,12.75767665,0,0.19,0.905716805424159,121.0770534,1.53361276,0.00999999999999999,0.17,0.898578265393083,118.200638,1.92104832,0.03,0.17,0.897234104936623,119.8651243,1.4014014,0.02,0.26
2,7,0.25,2,1,0,0.0963407800000001,0,0,0.915128712709629,120.1045147,8.41811805,0,0.38,0.933118553694587,122.0497981,2.08156344,0,0.15,0.923180975144752,120.2944668,1.63021816,0,0.21,0.922695956689688,118.7066331,2.17801505,0,0.4
2,7,0.25,3,1,4.99999999999999e-06,0.09899777,0,0,0.919110998702279,108.9293273,7.62942581,0,0.32,0.920051659846738,111.9076293,2.2525276,0,0.2,0.913123658870701,109.3363926,1.99385141,0,0.25,0.925609411096746,110.4357938,1.51784762,0,0.32
2,7,0.25,4,1,9.99999999999998e-06,0.0960090100000001,0,0,0.945663124024976,105.0873127,8.18135696,0,0.19,0.948994800925731,105.3927215,1.4729609,0,0.11,0.9470555105646,104.0378703,1.43379077,0,0.16,0.936521842623172,104.6899028,1.36823859,0,0.27
2,7,0.5,1,0.940430856741358,46.6658290000108,39.3163001,0,0,0.863513998919168,174.5628106,32.61766862,0.02,0.09,0.850217547648746,172.9758059,2.53506893,0.02,0.03,0.832258881560627,167.4601331,3.05641792,0.03,0.08,0.84794128566861,169.7486831,2.39088213,0,0.23
2,7,0.5,2,1,6.3e-05,0.10768107,0,0,0.853583645562761,171.5109978,15.58655453,0,0.21,0.864613720410126,176.2139939,2.69004327,0,0.04,0.859327073726078,170.1088867,3.08731294,0,0.15,0.855430537798492,174.0098714,3.35147283,0,0.27
2,7,0.5,3,1,1.9e-05,0.10857002,0,0,0.858722202919899,176.2534587,16.41924541,0,0.18,0.872046183402423,184.386341,2.79218959,0,0.07,0.875787987048163,179.1249725,2.97619729,0,0.21,0.869140883851179,180.8290241,2.88999055,0,0.27
2,7,0.5,4,1,0,0.10697946,0,0,0.851996082184618,183.7829604,17.07361801,0,0.17,0.867740346514572,190.7644627,2.99388642,0,0.04,0.851799487833116,186.198848,2.76885696,0,0.16,0.863074214662044,183.4912666,2.98981815,0,0.31
2,7,0.75,1,0.921265398848012,87.020409000022,75.35020847,0,0,0.833706776716445,209.9029952,50.56968471,0,0.1,0.823793467832585,212.3019325,3.62114484,0,0.03,0.8191007860412,205.9594776,3.46401205,0,0.06,0.824834410795718,205.2111384,3.29878334,0.00999999999999999,0.18
2,7,0.75,2,1,0.000212,0.11997632,0,0,0.848299650834877,209.1802602,27.86716819,0,0.2,0.860348283240203,221.2625514,3.5392006,0,0.09,0.869307991398625,215.4516717,3.72694939,0,0.23,0.850395139153555,214.1713905,3.50903801,0,0.35
