n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2
7,7,1,1,71.5723000000012,11.52049098,0,0,0.975879154754326,515.5749709,1.48534944,0,0.33,1,501.9842916,0.09270879,0,0
7,8,0.25,1,91.8582000000005,11.96344144,0,0,0.970865775007507,332.2822178,1.30138046,0,1.96,1,290.9353364,0.12219702,0,0
7,8,0.5,1,208.861100000001,20.04279958,0,0,0.969013088451924,449.5307905,1.46754,0,0.74,1,422.3928035,0.08796686,0,0
7,8,0.75,1,339.6643,29.90834327,0,0,0.984845202942362,532.4403375,1.41928255,0,0.22,1,523.0485195,0.08409046,0,0
7,8,1,1,425.933499999999,41.52790869,0,0,0.992348358234172,560.6479597,1.55637587,0,0.1,1,556.9025931,0.08897207,0,0
7,9,0.25,1,121.968500000001,14.97485598,0,0,0.970132122193903,354.8578253,1.33679869,0,1.41,1,329.0429621,0.09163735,0,0
7,9,0.5,1,265.670300000001,30.82545739,0,0,0.980665041649557,482.1223213,1.48613161,0,0.36,1,472.7455024,0.08678579,0,0
7,9,0.75,1,411.485200000001,51.38283437,0,0,0.995541016359734,560.5776457,1.49437002,0,0.06,1,556.9569451,0.0864582,0,0
7,9,1,1,486.285300000007,66.43869241,0,0,0.996722760747937,586.835367,1.54554749,0,0.04,1,584.7504083,0.08835385,0,0
7,10,0.25,1,149.723000000001,20.81480503,0,0,0.97959867971984,397.9556025,1.53995365,0,1.12,1,379.035435,0.10502812,0,0
7,10,0.5,0.999999895265677,340.5489,44.62155189,0,0,0.991729392852399,508.9146395,1.48661714,0,0.25,1,503.3598719,0.0900581,0,0
7,10,0.75,1,448.026100000004,72.66016201,0,0,0.994970071672768,568.0079941,1.61575401,0,0.07,1,567.3012697,0.09379975,0,0
7,10,1,1,520.296000000016,93.8212712,0,0,0.999292121931396,603.6406697,1.57860866,0,0.00999999999999999,1,603.5752981,0.09888384,0,0
7,11,0.25,1,192.679300000001,26.25018415,0,0,0.989098478821287,428.4747753,1.36590692,0,0.75,1,417.5068082,0.0913474,0,0
7,11,0.5,1,374.530000000002,61.97526132,0,0,0.993550702782841,534.9138652,1.51361537,0,0.13,1,531.5341853,0.08991356,0,0
7,11,0.75,1,495.433700000011,98.94590732,0,0,0.996916621807346,591.3336816,1.5179864,0,0.04,1,590.3926977,0.08780978,0,0
7,11,1,1,546.628700000025,125.88906098,0,0,0.999114761932296,618.371234,1.52354199,0,0.01,1,618.3411029,0.0896928,0,0
7,12,0.25,1,213.251000000001,33.68284679,0,0,0.989062830518418,429.7678027,1.5093966,0,0.65,1,419.9733135,0.10646568,0,0
7,12,0.5,1,422.830800000004,72.10893272,0,0,0.996942121843886,562.510639,1.50679763,0,0.04,1,562.0419728,0.09185869,0,0
7,12,0.75,1,516.273400000016,117.45922599,0,0,1,607.9753269,1.52817554,0,0,1,607.9753269,0.09198297,0,0
7,12,1,1,562.952900000033,143.32486372,0,0,1,629.0436122,1.54263702,0,0,1,629.0436122,0.09462326,0,0
7,13,0.25,1,251.953600000002,47.28718612,0,0,0.991041737141514,456.4776305,1.585343,0,0.45,1,452.0926861,0.10316261,0,0
7,13,0.5,1,452.453700000008,88.47658899,0,0,0.997974300711792,562.1689015,1.59437873,0,0.03,1,561.8275295,0.09799959,0,0
7,13,0.75,1,528.93840000002,142.45504278,0,0,1,608.0072707,1.55384375,0,0,1,608.0072707,0.09280303,0,0
7,13,1,1,572.308900000036,167.78367536,0,0,1,634.1476817,1.5605276,0,0,1,634.1476817,0.09520297,0,0
7,14,0.25,1,270.1058,48.11768698,0,0,0.990472622848245,471.2106578,1.61692169,0,0.4,1,462.3020502,0.10227062,0,0
7,14,0.5,1,473.295800000013,107.28064891,0,0,0.997683661546686,582.7264004,1.68139544,0,0.04,1,582.4669532,0.09575053,0,0
7,14,0.75,0.999999936256159,545.273600000027,160.79965778,0,0,1,615.3198161,1.51933645,0,0,1,615.3198161,0.09474894,0,0
7,14,1,1,583.526600000041,197.59605967,0,0,1,640.5004988,1.55172044,0,0,1,640.5004988,0.10252007,0,0
7,15,0.25,1,314.056700000003,63.69556721,0,0,0.996393849101169,491.1708363,1.64573119,0,0.25,1,486.6727302,0.10183417,0,0
7,15,0.5,1,493.496000000017,128.14815543,0,0,1,594.0515113,1.78341746,0,0,1,594.0515113,0.1096939,0,0
7,15,0.75,1,553.181300000029,193.82951959,0,0,1,621.2886974,1.7119843,0,0,1,621.2886974,0.10251095,0,0
7,15,1,1,593.325800000046,222.7363911,0,0,1,642.5749683,1.75109333,0,0,1,642.5749683,0.10341335,0,0
7,16,0.25,1,322.574300000002,77.35078075,0,0,0.991722699037461,495.1020439,1.79854598,0,0.33,1,490.3873615,0.11587602,0,0
7,16,0.5,1,496.230100000014,137.44975314,0,0,0.999286656129935,595.5394189,1.74119872,0,0.00999999999999999,1,595.3443163,0.11237529,0,0
7,16,0.75,1,576.970000000039,218.74897303,0,0,1,635.2448386,1.73567821,0,0,1,635.2448386,0.10858407,0,0
7,16,1,1,598.247100000048,263.85245865,0,0,1,647.6698912,1.6238868,0,0,1,647.6698912,0.10209675,0,0
7,17,0.25,1,364.778200000004,81.75406545,0,0,0.997238187014427,525.6997239,1.68811039,0,0.18,1,522.5389838,0.10890323,0,0
7,17,0.5,1,509.178100000018,169.40796268,0,0,1,601.138642,1.76578666,0,0,1,601.138642,0.12301494,0,0
7,17,0.75,1,579.206200000039,168.87360107,0,0,1,635.2231643,1.40124849,0,0,1,635.2231643,0.10235151,0,0
7,17,1,1,608.250500000053,199.90659563,0,0,1,652.8025094,1.33780139,0,0,1,652.8025094,0.09511209,0,0
7,18,0.25,1,367.331100000005,71.4875292,0,0,0.995819029605601,527.429329,1.31928738,0,0.14,1,525.6484649,0.0935784,0,0
7,18,0.5,1,533.168200000024,141.19289979,0,0,1,611.4744247,1.38371995,0,0,1,611.4744247,0.10141165,0,0
7,18,0.75,1,589.946300000045,193.43223015,0,0,1,639.082998,1.42297476,0,0,1,639.082998,0.10555337,0,0
7,18,1,1,616.066700000057,236.71267649,0,0,1,654.3240687,1.42629342,0,0,1,654.3240687,0.10545417,0,0
7,19,0.25,1,378.657900000004,80.37275991,0,0,0.995074714687261,530.2762165,1.36816092,0,0.18,1,528.4502926,0.09999056,0,0
7,19,0.5,1,538.591100000026,162.79062101,0,0,1,619.8149616,1.52696486,0,0,1,619.8149616,0.11702472,0,0
7,19,0.75,0.999999923768278,595.440100000047,202.25037699,0,0,1,647.449657,1.50412827,0,0,1,647.449657,0.11379436,0,0
7,19,1,1,617.779200000058,247.85389648,0,0,1,657.2112777,1.37083806,0,0,1,657.2112777,0.10245637,0,0
7,20,0.25,1,392.788300000005,83.21853878,0,0,0.998400538931956,540.0229616,1.39287692,0,0.05,1,537.5798902,0.10391523,0,0
7,20,0.5,0.999999898343556,547.601300000028,175.22774325,0,0,1,618.8733477,1.57698628,0,0,1,618.8733477,0.12272725,0,0
7,20,0.75,1,598.654800000048,230.31896262,0,0,1,648.100191,1.46327079,0,0,1,648.100191,0.11077894,0,0
7,20,1,1,622.80780000006,263.04966524,0,0,1,657.5451012,1.45040928,0,0,1,657.5451012,0.1096322,0,0
8,2,0.25,1,2.26660000000009,0.44079493,0,0,0.980046369456255,115.2055782,0.79784078,0,6.04,1,65.9271745,0.06411188,0,0
8,2,0.5,1,1.50040000000002,0.4284509,0,0,0.96037238986889,143.0256508,0.883863580000001,0,6.12,1,47.4519674,0.08603516,0,0
8,2,0.75,1,1.20829999999998,0.40654443,0,0,0.971722033028498,161.6297893,0.91200401,0,6.07,1,35.8871237,0.08973571,0,0
8,2,1,1,0.790199999999993,0.42606897,0,0,0.976588222818697,169.9984405,0.78845606,0,6.05,1,24.8044521,0.08234479,0,0
8,3,0.25,1,8.35260000000004,0.86503603,0,0,0.961568779759809,154.6999607,0.92838819,0,5.67,1,99.0347707,0.07167429,0,0
8,3,0.5,1,4.27249999999998,0.68328628,0,0,0.955873316921397,203.6455554,1.07166393,0,5.24,1,74.9128807,0.08693798,0,0
8,3,0.75,1,3.90020000000004,0.7243495,0,0,0.94613808925355,232.5461814,0.96897119,0,5.21,1,54.6513282,0.07859354,0,0
8,3,1,1,2.13829999999999,0.56837084,0,0,0.966331148350879,239.5189737,0.99447163,0,5.12,1,36.6536645,0.0829755,0,0
8,4,0.25,1,13.6457000000002,1.32529348,0,0,0.955005319450651,200.5487112,1.0385756,0,4.93,1,133.6344739,0.0949917399999999,0,0
8,4,0.5,1,8.82930000000009,1.12493593,0,0,0.946895876379092,268.6340513,1.25677409,0,4.4,1,115.9244768,0.10332283,0,0
8,4,0.75,1,8.41030000000009,1.40030678,0,0,0.937759799195359,295.8037119,1.17403752,0,4.35,1,71.3041569,0.09924558,0,0
8,4,1,1,6.63529999999997,1.16809563,0,0,0.958277611875519,322.4297771,1.14667832,0,4.2,1,57.7534791,0.09614237,0,0
8,5,0.25,1,18.5720000000002,1.70344978,0,0,0.950530088607742,254.637346,1.27107119,0,4.19,1,188.5048338,0.09280118,0,0
8,5,0.5,1,21.3447000000002,2.14162366,0,0,0.941047314312163,324.7372812,1.40882296,0,3.64,1,152.2483031,0.11215427,0,0
8,5,0.75,1,15.0222000000001,1.8961711,0,0,0.93713419901915,367.5233917,1.44969551,0,3.47,1,107.278571,0.12231729,0,0
8,5,1,1,12.4596,2.0565734,0,0,0.937583904715579,385.7843801,1.46753411,0,3.4,1,90.873267,0.12348296,0,0
8,6,0.25,1,39.2285000000003,4.06009515,0,0,0.959827584119739,293.1748103,1.33580596,0,3.45,1,228.9525422,0.09584672,0,0
8,6,0.5,1,37.7971000000004,3.68103728,0,0,0.943360259781899,387.4836251,1.53499492,0,2.75,1,203.9852848,0.15085551,0,0
8,6,0.75,1,27.1318000000002,3.27606359,0,0,0.931882686544619,431.9616335,1.51197659,0,2.65,1,156.1185245,0.13990587,0,0
8,6,1,1,18.3049,2.90283109,0,0,0.933375632064546,464.2719427,1.60841241,0,2.53,1,113.2395303,0.15084955,0,0
8,7,0.25,1,63.8496000000005,6.24005255,0,0,0.966467454483254,330.3655057,1.37661587,0,2.96,1,269.8836174,0.0939089300000001,0,0
8,7,0.5,1,61.8163000000007,5.97049141,0,0,0.943551616495518,441.0847354,1.62079353,0,2.01,1,287.3410255,0.11521373,0,0
8,7,0.75,1,54.7534000000005,6.32287589,0,0,0.929871454977514,490.2378262,1.64106649,0,1.83,1,231.312374,0.11814799,0,0
8,7,1,1,33.7234,4.79547995,0,0,0.930276071820705,524.2178093,1.80331873,0,1.68,1,181.7837859,0.13125562,0,0
8,8,0.25,1,86.1675000000004,7.77604129,0,0,0.967080098283558,358.5269925,1.39096156,0,2.62,1,306.9165788,0.0969339300000001,0,0
8,8,0.5,1,128.513100000001,11.16615257,0,0,0.951845350713163,492.1901079,1.66860992,0,1.34,1,421.4099466,0.1071356,0,0
8,8,0.75,1,121.678600000001,10.84251193,0,0,0.957984581540695,554.136487,1.73979991,0,0.76,1,499.3653094,0.11076786,0,0
8,8,1,1,88.4023000000017,10.17052911,0,0,0.972616415009406,600.9270524,1.73985855,0,0.39,1,584.6147762,0.11051721,0,0
8,9,0.25,1,128.822700000001,11.51187278,0,0,0.965798832861062,401.6926364,1.46006144,0,1.93,1,364.6237162,0.09314202,0,0
8,9,0.5,1,255.604,20.06970862,0,0,0.967523191032045,532.1289439,1.69537932,0,0.78,1,502.9015186,0.10564698,0,0
8,9,0.75,1,403.392999999998,29.51691298,0,0,0.97426515367973,615.6480958,1.92171674,0,0.4,1,599.6619824,0.36910132,0,0
8,9,1,1,498.824799999999,36.08289662,0,0,0.997018716560396,653.4595899,1.7054335,0,0.04,1,652.8566175,0.10521724,0,0
8,10,0.25,1,147.6039,13.66160175,0,0,0.971837071007266,435.4899461,1.57937688,0,1.44,1,404.997428,0.10373674,0,0
8,10,0.5,1,337.661700000001,31.84144361,0,0,0.985615574097772,570.5073293,1.74481965,0,0.38,1,557.1330712,0.11356669,0,0
8,10,0.75,1,478.477600000002,49.65787889,0,0,0.99426340764259,637.6515572,1.7909746,0,0.1,1,632.8791976,0.11401597,0,0
8,10,1,1,558.97810000001,60.46925279,0,0,0.997801119829353,675.6126315,1.6671901,0,0.03,1,674.9613116,0.10093794,0,0
8,11,0.25,1,184.657300000002,19.00557863,0,0,0.974184173506405,446.0270853,1.61370565,0,1.41,1,412.7472647,0.10570534,0,0
8,11,0.5,1,420.869500000001,47.1506832,0,0,0.988737640822585,597.7788595,1.73841037,0,0.2,1,594.6600677,0.11047218,0,0
8,11,0.75,0.999999974779257,539.389800000008,66.09641041,0,0,0.99745106344343,661.8637194,1.69639075,0,0.04,1,660.5965287,0.11002783,0,0
8,11,1,1,608.409600000022,77.48112189,0,0,1,703.188236,1.66126511,0,0,1,703.188236,0.10559899,0,0
8,12,0.25,1,220.9454,28.97698566,0,0,0.979764121431366,481.0387246,1.65889067,0,1.01,1,462.7893836,0.10728715,0,0
8,12,0.5,1,465.307500000002,60.52234384,0,0,0.996542382373846,620.4569196,1.84103931,0,0.09,1,617.8451586,0.11792024,0,0
8,12,0.75,1,575.369200000015,89.70598643,0,0,0.998427350476591,685.0156545,1.77909792,0,0.02,1,684.8710634,0.1135165,0,0
8,12,1,1,625.284500000028,111.8851998,0,0,0.999131228280417,702.9665463,1.79630158,0,0.01,1,702.7861916,0.11344571,0,0
8,13,0.25,1,277.096400000001,34.64152335,0,0,0.986434000335113,504.0873113,1.89273968,0,0.67,1,490.2838601,0.10869457,0,0
8,13,0.5,1,489.140700000006,75.3163706,0,0,0.993754487564956,635.0336274,1.860156,0,0.13,1,633.3919008,0.12260597,0,0
8,13,0.75,1,594.595700000021,111.54356518,0,0,1,691.6330154,1.85559855,0,0,1,691.6330154,0.12122894,0,0
8,13,1,1,643.029500000035,135.84842446,0,0,1,717.5481005,1.74630441,0,0,1,717.5481005,0.10887816,0,0
8,14,0.25,1,296.226000000002,40.40480477,0,0,0.987084825715454,522.5504154,1.76717917,0,0.62,1,511.192464,0.11515828,0,0
8,14,0.5,1,524.124900000008,93.98833388,0,0,0.997708512394203,664.2342831,2.01190579,0,0.03,1,664.0982466,0.13198559,0,0
8,14,0.75,1,614.546000000028,130.02967992,0,0,1,706.1087827,1.8583214,0,0,1,706.1087827,0.12196473,0,0
8,14,1,1,664.634400000046,161.67436967,0,0,1,729.3098323,1.77212264,0,0,1,729.3098323,0.11361579,0,0
8,15,0.25,1,333.754100000002,49.34167891,0,0,0.989088297123086,552.0476175,1.77295919,0,0.43,1,547.6496259,0.11285979,0,0
8,15,0.5,1,542.495400000011,109.15314922,0,0,0.999502455354766,667.6633673,1.94065935,0,0.01,1,667.6384461,0.12969209,0,0
8,15,0.75,1,632.300000000033,153.84668203,0,0,1,713.396899,2.02270325,0,0,1,713.396899,0.13291921,0,0
8,15,1,1,680.187800000053,199.98117556,0,0,1,734.2907757,1.83570829,0,0,1,734.2907757,0.1182248,0,0
8,16,0.25,1,358.416800000003,60.94014488,0,0,0.994869697278488,568.5224438,1.9191156,0,0.28,1,563.2475177,0.12320139,0,0
8,16,0.5,1,578.871400000022,128.63034788,0,0,0.999656867978142,679.5027626,2.02718309,0,0.01,1,679.2488884,0.38860287,0,0
8,16,0.75,0.999999931135504,647.001300000039,170.21223871,0,0,1,717.0578786,1.9240112,0,0,1,717.0578786,0.12943132,0,0
8,16,1,1,685.016900000056,211.1383723,0,0,1,737.5806256,1.8928712,0,0,1,737.5806256,0.12533441,0,0
8,17,0.25,1,386.218500000004,72.13624021,0,0,0.993328363977143,587.5731282,1.98254816,0,0.27,1,581.7023261,0.13212231,0,0
8,17,0.5,1,581.541700000019,147.42126118,0,0,0.998796548104639,682.2033115,2.07426176,0,0.02,1,681.6212985,0.14176768,0,0
8,17,0.75,0.99999994012281,655.986400000043,200.96470665,0,0,1,725.8907564,2.39937983,0,0,1,725.8907564,0.14338832,0,0
8,17,1,0.999999960434463,692.009500000059,250.83636025,0,0,1,741.6791306,2.1230156,0,0,1,741.6791306,0.13486018,0,0
8,18,0.25,1,407.947400000003,81.18121455,0,0,0.993140890281661,592.6355843,2.21391374,0,0.21,1,590.0251312,0.13335693,0,0
8,18,0.5,1,597.339700000026,163.77212791,0,0,1,699.4708234,2.00904707,0,0,1,699.4708234,0.26419005,0,0
8,18,0.75,1,664.952200000047,218.06187133,0,0,1,730.8820943,2.04130776,0,0,1,730.8820943,0.1412155,0,0
8,18,1,0.99999993812719,697.379200000062,264.10327159,0,0,1,746.032976,1.98630813,0,0,1,746.032976,0.13411133,0,0
8,19,0.25,1,423.876900000004,89.89173325,0,0,0.994563109736391,598.2050055,2.07758923,0,0.22,1,595.6965762,0.13299393,0,0
8,19,0.5,0.999999971053405,608.484200000028,178.27592085,0,0,1,699.252985,2.07357265,0,0,1,699.252985,0.14903863,0,0
8,19,0.75,1,677.442600000052,251.86987305,0,0,1,734.4891255,2.14346534,0,0,1,734.4891255,0.14927336,0,0
8,19,1,1,706.344500000066,292.72105236,0,0,1,749.4470244,1.99197244,0,0,1,749.4470244,0.13800487,0,0
8,20,0.25,1,447.255800000008,98.63327155,0,0,0.995812662597459,612.4176131,1.98457181,0,0.14,1,610.2329149,0.13565565,0,0
8,20,0.5,1,628.920900000033,200.74293839,0,0,1,705.3521305,2.10760404,0,0,1,705.3521305,0.14765264,0,0
8,20,0.75,1,679.506000000053,268.8137352,0,0,1,738.2971347,2.11688589,0,0,1,738.2971347,0.14737455,0,0
8,20,1,1,707.558000000067,314.63165835,0,0,1,755.4073834,1.9866864,0,0,1,755.4073834,0.13246122,0,0
9,2,0.25,1,2.80319999999994,0.43476886,0,0,0.962582255371949,115.9162802,1.00200566,0,7.15,1,64.2880838,0.0805504,0,0
9,2,0.5,1,0.784400000000015,0.3294751,0,0,0.963226559825327,145.738377,1.14508588,0,7.11,1,40.7783772,0.08655367,0,0
9,2,0.75,1,0.824699999999996,0.34471338,0,0,0.959907567632378,160.2495677,1.07583709,0,7.09,1,28.5024745,0.08112321,0,0
9,2,1,1,0.736099999999996,0.38974468,0,0,0.976962890726744,172.0948489,1.04260662,0,7.05,1,22.8729904,0.07883476,0,0
9,3,0.25,1,7.89640000000006,0.86263861,0,0,0.950575996786859,160.2036943,1.19717136,0,6.44,1,100.962204,0.08213094,0,0
9,3,0.5,1,1.91619999999997,0.38336497,0,0,0.951851468605152,215.2705476,1.23885455,0,6.22,1,66.1493496,0.0902769,0,0
9,3,0.75,1,3.15850000000001,0.63534848,0,0,0.954532712174074,232.8272549,1.25997822,0,6.18,1,45.1858466,0.09425332,0,0
9,3,1,1,2.94809999999998,0.70604773,0,0,0.952006989268771,245.846314,1.23541036,0,6.17,1,34.0226659,0.09284515,0,0
9,4,0.25,1,12.1414999999999,1.31771278,0,0,0.935951152615531,219.2237228,1.58365874,0,5.84,1,138.377428,0.10806364,0,0
9,4,0.5,1,9.07940000000006,1.1853911,0,0,0.939801514520187,279.1105735,1.48167155,0,5.43,1,109.330525,0.11103534,0,0
9,4,0.75,1,7.00530000000004,0.9938694,0,0,0.945761884950613,306.3326941,1.52803995,0,5.33,1,69.7407509,0.11958647,0,0
9,4,1,1,4.78169999999995,0.94711059,0,0,0.958723859915167,330.4610433,1.48595081,0,5.2,1,55.0921247,0.11052722,0,0
9,5,0.25,1,25.0919000000001,2.3258987,0,0,0.960084516915734,261.0159144,1.65996826,0,5.06,1,173.1322686,0.11774453,0,0
9,5,0.5,1,18.3613000000001,1.99506737,0,0,0.947443989856782,341.0294958,1.87088316,0,4.55,1,135.5019962,0.13676666,0,0
9,5,0.75,1,12.8793000000001,1.73017747,0,0,0.935022300039954,378.5062355,1.81060365,0,4.47,1,92.8905832,0.13167526,0,0
9,5,1,1,9.10749999999997,1.64950556,0,0,0.951462891634089,398.1526528,1.80526093,0,4.31,1,69.7457587,0.1349504,0,0
9,6,0.25,1,30.2381000000002,2.69783419,0,0,0.946078319101691,299.9026842,1.74833026,0,4.49,1,215.5483219,0.1145378,0,0
9,6,0.5,1,28.8471000000003,2.97169014,0,0,0.933654394596786,398.0913613,2.10817421,0,3.75,1,185.565201,0.1526738,0,0
9,6,0.75,1,17.4975,2.69851274,0,0,0.92920426881403,445.9724968,2.06535064,0,3.63,1,126.8618884,0.15006018,0,0
9,6,1,1,16.2602,2.71819842,0,0,0.943455481988124,478.1483178,2.10677584,0,3.43,1,94.8152495,0.15270538,0,0
9,7,0.25,1,58.8112000000006,5.45971392,0,0,0.955799864783041,347.099669,1.92548758,0,3.76,1,256.5025633,0.12099666,0,0
9,7,0.5,1,58.9583000000006,5.41726623,0,0,0.917876865319961,443.7795911,2.17346134,0,3.26,1,236.4721816,0.15042346,0,0
9,7,0.75,1,37.1994000000004,4.68912184,0,0,0.929864300491269,507.999965,2.32867132,0,2.78,1,171.8081496,0.16857001,0,0
9,7,1,1,23.5603,4.18250178,0,0,0.925220822308696,542.5724866,2.32044664,0,2.69,1,127.19534,0.16836139,0,0
9,8,0.25,1,81.6358000000003,7.5332485,0,0,0.955253857885297,382.2049781,2.02162288,0,3.29,1,313.7854095,0.12362309,0,0
9,8,0.5,1,81.791800000001,7.0015993,0,0,0.943036982824278,525.5064695,2.28068803,0,2.06,1,349.5893642,0.14380931,0,0
9,8,0.75,1,60.6603000000006,6.75819744,0,0,0.926211834361126,570.7926993,2.69852111,0,1.94,1,252.3042454,0.15941385,0,0
9,8,1,1,51.4070000000005,7.4100495,0,0,0.939003365285834,611.6220309,2.50901883,0,1.7,1,193.0801706,0.15870646,0,0
9,9,0.25,1,106.0267,10.16096549,0,0,0.950271431122812,418.0283047,2.13794851,0,2.83,1,354.6823262,0.12676281,0,0
9,9,0.5,1,165.946600000001,14.01258594,0,0,0.959892328274648,591.0114103,2.42256554,0,1.2,1,504.3566098,0.14595225,0,0
9,9,0.75,1,123.434400000002,13.39251781,0,0,0.967936668773459,660.1029564,2.60801277,0,0.62,1,620.0742,0.15053266,0,0
9,9,1,1,104.134800000002,11.27291487,0,0,0.974554913623588,703.3734088,2.57362804,0,0.4,1,685.9770831,0.14822028,0,0
9,10,0.25,1,155.5629,14.4169123,0,0,0.961219753025397,462.8787088,2.15752034,0,2.21,1,413.281179,0.14895765,0,0
9,10,0.5,1,305.2945,25.0892398,0,0,0.974663063955305,609.4243835,2.51332532,0,0.74,1,572.9585913,0.14825321,0,0
9,10,0.75,1,479.964899999995,37.73307119,0,0,0.988967367894958,694.6082835,2.49527232,0,0.2,1,686.4573412,0.14842604,0,0
9,10,1,1,582.948299999999,46.05470554,0,0,0.995347983575977,744.4760923,2.47546564,0,0.07,1,741.3363925,0.14256126,0,0
9,11,0.25,0.999999873073236,181.2195,18.27754535,0,0,0.967600482646327,498.8615677,2.29498932,0,1.67,1,458.6692671,0.13429733,0,0
9,11,0.5,1,419.5417,45.56746229,0,0,0.984423819359243,658.0240464,2.69862324,0,0.41,1,643.4225873,0.1547644,0,0
9,11,0.75,1,565.623600000003,61.82201449,0,0,0.992132100019372,732.037827,2.53567786,0,0.14,1,727.5785289,0.14674898,0,0
9,11,1,1,651.816600000014,73.55172588,0,0,0.995023334346744,765.7116117,2.51095271,0,0.07,1,764.9287114,0.14579481,0,0
9,12,0.25,1,233.060400000001,26.88474501,0,0,0.970364853311385,519.2391994,2.53489189,0,1.48,1,478.0422224,0.14363271,0,0
9,12,0.5,1,491.684600000002,62.2740173,0,0,0.991839215864303,684.5496581,2.67816627,0,0.19,1,679.8180775,0.16690066,0,0
9,12,0.75,1,615.04250000001,79.70893831,0,0,0.997676069331203,752.5221752,2.60445583,0,0.04,1,751.6740543,0.15553624,0,0
9,12,1,1,696.826700000029,108.10051529,0,0,0.998464514403368,788.2913753,2.85052431,0,0.02,1,788.0536956,0.16115938,0,0
9,13,0.25,1,287.997500000001,35.91344996,0,0,0.988957321302525,570.1716974,2.5357641,0,0.75,1,554.6003191,0.14752077,0,0
9,13,0.5,1,522.464600000004,76.09647628,0,0,0.994368665211598,697.2406559,3.00991794,0,0.13,1,691.8530147,0.16218686,0,0
9,13,0.75,1,646.738800000016,106.76842662,0,0,0.999269194616881,764.351217,2.66859939,0,0.01,1,763.9529653,0.16054473,0,0
9,13,1,1,717.783500000038,128.50992015,0,0,0.999217546239229,799.2053218,2.57690166,0,0.00999999999999999,1,799.0912158,0.1543482,0,0
9,14,0.25,1,306.739000000002,43.65383279,0,0,0.986926456090671,580.7045772,2.61456591,0,0.8,1,560.9555707,0.1567554,0,0
9,14,0.5,1,567.376500000007,90.47182401,0,0,0.994598887570388,728.9398089,2.75887358,0,0.12,1,725.8732412,0.16827436,0,0
9,14,0.75,1,689.37030000003,147.02850294,0,0,0.998250796801303,784.3080092,2.72992274,0,0.03,1,784.058452,0.1649557,0,0
9,14,1,1,744.32600000005,168.22524483,0,0,1,818.1208637,2.54363048,0,0,1,818.1208637,0.15383584,0,0
9,15,0.25,1,350.558400000002,53.05646981,0,0,0.985501192663323,602.4866605,2.67894747,0,0.63,1,590.0889041,0.15973797,0,0
9,15,0.5,1,611.143400000013,121.8340294,0,0,0.999694185652982,743.2541352,2.85422236,0,0.01,1,743.2439103,0.17440997,0,0
9,15,0.75,0.999999984326927,691.37280000003,160.22993471,0,0,0.99928165992222,787.4543307,2.71197807,0,0.01,1,787.3615812,0.16778696,0,0
9,15,1,0.999999926831254,748.935900000052,207.78582588,0,0,1,820.5128318,2.67704047,0,0,1,820.5128318,0.16140841,0,0
9,16,0.25,1,372.413200000002,61.69846661,0,0,0.989054200106639,622.8109722,2.72042758,0,0.49,1,613.2200812,0.16399294,0,0
9,16,0.5,1,640.80460000002,145.38847509,0,0,0.998524726816482,762.1817986,2.90916006,0,0.03,1,761.8771246,0.17698682,0,0
9,16,0.75,1,725.576000000043,184.15635027,0,0,1,801.4188206,2.88294602,0,0,1,801.4188206,0.18138407,0,0
9,16,1,1,760.588900000058,226.57987107,0,0,1,826.4727463,2.66880849,0,0,1,826.4727463,0.16162471,0,0
9,17,0.25,1,405.232400000003,70.80382078,0,0,0.990573929864002,634.814989,2.74060546,0,0.35,1,629.6412643,0.1644859,0,0
9,17,0.5,0.999999976048819,654.532600000024,163.76328901,0,0,1,774.9929104,2.99139277,0,0,1,774.9929104,0.18705047,0,0
9,17,0.75,1,737.323800000047,212.10272462,0,0,1,814.9328756,2.78599337,0,0,1,814.9328756,0.17415826,0,0
9,17,1,1,778.700200000066,274.46620858,0,0,1,837.7252828,2.87804633,0,0,1,837.7252828,0.16745931,0,0
9,18,0.25,0.999999988563676,434.088800000004,83.67013295,0,0,0.993032103039632,654.3156857,2.79785846,0,0.28,1,647.6716176,0.16932351,0,0
9,18,0.5,1,660.226000000025,175.10839853,0,0,0.999067647613747,776.0247338,3.02985684,0,0.02,1,775.0724619,0.19109506,0,0
9,18,0.75,1,743.35850000005,258.34118558,0,0,1,819.4198778,3.29380896,0,0,1,819.4198778,0.20618744,0,0
9,18,1,1,780.063700000067,286.42394534,0,0,1,834.5628086,2.71538017,0,0,1,834.5628086,0.16942362,0,0
9,19,0.25,1,479.513300000006,101.62861964,0,0,0.994875466307847,673.6317999,2.78661574,0,0.19,1,670.2323407,0.47684052,0,0
9,19,0.5,1,680.367500000028,201.38881547,0,0,0.99980951132218,778.9176614,2.95648363,0,0.01,1,778.7954462,0.19126378,0,0
9,19,0.75,0.999999981513908,753.190300000055,279.60513336,0,0,1,821.0393287,3.01361345,0,0,1,821.0393287,0.19415015,0,0
9,19,1,1,789.248500000072,328.63802796,0,0,1,842.3468062,2.77809842,0,0,1,842.3468062,0.17251254,0,0
