n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
2,3,0.5,1,0.977414528941886,0.135658332300152,0.68229991,0,0,0.946263336170823,0.872149578043367,32.6766477,0.00333333333333333,0.1,0.938112514097709,0.876657493309417,1.71943402,0,0.08,0.924495482519912,0.85359566412044,1.92134132,0.00666666666666667,0.065,0.919085587154519,0.865649242702392,1.51545368,0,0.155
2,3,0.5,2,1,0.0100277282933249,0.0980512800000001,0,0,0.932461070779776,0.860418746084676,20.95442054,0,0.23,0.933977357057304,0.876208847884093,2.28951647,0,0.14,0.930966823031468,0.857391515110845,1.82361457,0,0.14,0.937615164386937,0.854638106997672,1.43285986,0,0.265
2,3,0.5,3,1,6.29508453550754e-06,0.10251986,0,0,0.914167118265934,0.841298682220048,18.7145395,0,0.2,0.941106293530748,0.865151730277711,1.81224658,0,0.125,0.929044219873164,0.84306797707125,2.13605897,0,0.155,0.921829418398946,0.823594766047786,1.47302874,0,0.22
2,3,0.5,4,1,0.0200057780552562,0.0925295100000001,0,0,0.945411662898701,0.859872634034811,18.3000207,0,0.185,0.955968940732855,0.861074494859991,1.64166366,0,0.105,0.949231784173951,0.852094576796166,2.33864889,0,0.12,0.943381952383574,0.834926888645409,1.52130905,0,0.26
2,3,0.75,1,0.937497200809214,0.1133252970797,0.716296029999999,0,0,0.884524503646115,0.778460242871804,55.32033713,0,0.155,0.892167404777874,0.794081071857393,2.20901189,0,0.1,0.878653489410707,0.767422948649765,2.85525125,0,0.12,0.832126283321414,0.744288271071096,2.02459454,0.01,0.225
2,3,0.75,2,1,3.62503083423832e-05,0.10275956,0,0,0.921912883567692,0.775560462154945,33.76816427,0,0.205,0.918816979205455,0.796141184388681,2.2932756,0,0.135,0.90664788074349,0.765488931118578,2.57799764,0,0.18,0.909985931522913,0.768536443294923,1.85272591,0,0.29
2,3,0.75,3,1,4.10631847431079e-05,0.09826041,0,0,0.883272594053907,0.747178568309423,29.08942194,0,0.245,0.892489528774442,0.78375098642621,2.2664784,0,0.225,0.891910371386722,0.779459838328495,2.15008171,0,0.23,0.868731633112302,0.740756242532154,2.13428797,0,0.385
2,3,0.75,4,1,1.63316418826873e-05,0.10517883,0,0,0.921781125462561,0.788891588824803,26.72908116,0,0.2,0.931653924109668,0.824716695047653,2.58695159,0,0.17,0.925070980429519,0.810216168668334,2.42020149,0,0.195,0.909295320391555,0.769967492951756,2.39318087,0,0.365
2,3,1,1,0.883977044577516,0.201827902941382,0.951698870000001,0,0,0.872753101752937,0.713341669128215,56.69449499,0,0.185,0.87485310042147,0.714333745817101,2.5586116,0,0.145,0.872786382589476,0.714654691166858,2.39692091,0,0.115,0.867985880371859,0.71453192029928,3.0417748,0,0.17
2,3,1,2,1,0.000164617110135892,0.11045178,0,0,0.87588773742075,0.694018730214312,55.59353441,0,0.26,0.88541071362152,0.734836791280852,2.26148201,0,0.4,0.890359517202107,0.73928923597562,3.14499986,0,0.26,0.88541071362152,0.734836791280852,2.96432536,0,0.36
2,3,1,3,1,5.58946065057512e-05,0.09777661,0,0,0.857319840803721,0.708056040210951,32.38516061,0,0.215,0.863726673883154,0.714431971647096,2.1727067,0,0.46,0.863726673883154,0.714431971647096,2.49441448,0,0.42,0.863726673883154,0.714431971647096,2.03724107,0,0.365
2,3,1,4,1,1.10120659017525e-05,0.0947648200000001,0,0,0.869614823791518,0.714012991760338,28.24977078,0,0.225,0.871065431544508,0.698695454674667,2.5322014,0,0.475,0.871065431544508,0.698695454674667,2.30470711,0,0.47,0.871065431544508,0.698695454674667,2.11528449,0,0.36
2,4,0.25,1,0.985300344231155,0.254373203979996,0.56494744,0,0,0.965161010230776,0.934576184128921,18.59445657,0.0125,0.07,0.951331058412032,0.926247685171639,1.85408634,0,0.075,0.943954896295674,0.914707778594374,1.24121298,0,0.07,0.939378951235201,0.916619268290547,1.11054727,0,0.105
2,4,0.25,2,1,0.0700194853633223,0.0997599499999999,0,0,0.950739940178603,0.900880905161481,15.35036825,0,0.125,0.951517819167929,0.908673427182024,1.31932107,0,0.095,0.941374067389024,0.894925941280556,1.27903227,0,0.11,0.94885721821703,0.905464271626708,1.29547318,0,0.14
2,4,0.25,3,1,0.05,0.0946045,0,0,0.961742709640723,0.892806165620292,15.00059867,0,0.16,0.970496180451366,0.907794440356835,1.52821926,0,0.08,0.96715843302479,0.903108554131534,1.5284609,0,0.085,0.965551590655238,0.890075098020479,2.09684004,0,0.175
2,4,0.25,4,1,0.1,0.1005665,0,0,0.956085999887777,0.898511572348504,14.68882468,0,0.1,0.961161551588867,0.903587122451683,1.45057654,0,0.065,0.959632234094377,0.898890468990953,1.28604289,0,0.075,0.955418739799643,0.894778025043756,1.24271414,0,0.115
2,4,0.5,1,0.96433910386541,0.0799332919376038,0.73611676,0,0,0.922983244519243,0.808140910415682,47.62703354,0.005,0.09,0.907125180054783,0.803770075298294,2.50032951,0,0.045,0.909549944677352,0.788179702186935,2.24038389,0,0.06,0.893285683401558,0.788142185813196,1.99289988,0,0.145
2,4,0.5,2,1,3.14002581337009e-05,0.11801656,0,0,0.890994272677465,0.769583277655001,31.62958906,0,0.195,0.909619837222704,0.810579459197362,2.49525529,0,0.1,0.895956285223515,0.779308347920367,2.17654796,0,0.14,0.915342388681727,0.780199288350841,2.1390969,0,0.235
2,4,0.5,3,1,7.05104815760616e-06,0.10978869,0,0,0.881147067410483,0.775867403242746,26.30813104,0,0.195,0.896322027119776,0.799101288890185,2.41558142,0,0.115,0.882613030223755,0.777035005475801,2.11473368,0,0.15,0.866621736321905,0.752885735429131,3.16404529,0,0.305
2,4,0.5,4,1,2.65112816921825e-06,0.10336523,0,0,0.890145277351881,0.773239850228471,29.34653355,0,0.16,0.910603790676468,0.80531336408741,2.41487941,0,0.07,0.905541810736959,0.787795499428828,2.42285406,0,0.1,0.881142234377399,0.766659878033202,2.36155582,0,0.26
2,4,0.75,1,0.930797186556266,0.148591540946324,1.02755344,0,0,0.902676058558429,0.701407130583389,72.04084851,0,0.135,0.884290389869397,0.715987199884488,3.41319674,0,0.09,0.861604392953186,0.687989309130688,2.91270838,0.005,0.095,0.846681464499458,0.691330173398434,2.61756435,0,0.18
2,4,0.75,2,1,5.69725446379059e-05,0.12949516,0,0,0.877892102425701,0.701316282463632,52.47132966,0,0.205,0.902374158578077,0.738004498824825,3.16109423,0,0.125,0.888546038215963,0.725851119829171,2.88635943,0,0.13,0.887969040151148,0.720182815073347,2.45976094,0,0.3
2,4,0.75,3,1,5.02274775306178e-06,0.11044205,0,0,0.875394898277929,0.712397959548036,32.70449311,0,0.135,0.890952132277921,0.74185694210763,3.19312757,0,0.15,0.884714727221951,0.723622735089979,2.81156528,0,0.22,0.878719677899222,0.711967252043888,2.36052942,0,0.29
2,4,0.75,4,1,4.08122770965406e-06,0.09898598,0,0,0.868041565374462,0.716821047926585,31.56454584,0,0.19,0.890345200783281,0.758846477182493,3.03785228,0,0.135,0.875051858686149,0.729637167338994,2.52038183,0,0.22,0.875786244737828,0.71605726854427,3.10361918,0,0.29
2,4,1,1,0.871612081193123,0.256941097734377,1.40075109,0,0,0.87037334930781,0.67254661120428,73.48524895,0,0.1,0.865392870713115,0.673788824043279,4.41415811,0,0.125,0.865392870713115,0.673788824043279,3.30365345,0,0.095,0.867141508341895,0.671740089303483,4.85226669,0,0.1
2,4,1,2,1,0.000105644134520236,0.12422576,0,0,0.814684259202507,0.609291777155413,71.27061527,0,0.24,0.813947274221815,0.638816019143294,4.61095927,0,0.42,0.812402940645811,0.642511426290231,4.14157368,0,0.35,0.810418994838031,0.635011690545356,3.08121969,0,0.31
2,4,1,3,1,2.65181695412578e-05,0.10842044,0,0,0.841868416032157,0.649642036997594,43.82886876,0,0.18,0.854768294368325,0.663587699169863,4.45112261,0,0.49,0.854768294368325,0.663587699169863,3.8368218,0,0.48,0.854768294368325,0.663587699169863,2.77052373,0,0.305
2,4,1,4,1,9.60127508413215e-06,0.10387039,0,0,0.869385811065442,0.68188739031259,34.45653514,0,0.14,0.873846894074717,0.680418864828783,3.1979361,0,0.5,0.873846894074717,0.680418864828783,2.86263949,0,0.48,0.873846894074717,0.680418864828783,2.79341307,0,0.385
2,5,0.25,1,0.985492604849991,0.145970242249052,0.554748540000001,0,0,0.974091241548991,0.89544199381888,22.66259684,0.00799999999999999,0.06,0.968013665374851,0.888760178664354,1.78203709,0,0.055,0.954858795422538,0.876454742968367,1.46958998,0.002,0.065,0.943509181270966,0.87204747256322,1.27233543,0.002,0.09
2,5,0.25,2,1,0.0800014774161414,0.11043709,0,0,0.926838901056254,0.878552089113237,17.96879814,0,0.14,0.931308799170202,0.888500498695955,1.77833688,0,0.115,0.933379129108207,0.877321975315721,2.44233981,0,0.12,0.933339569070701,0.877722575572033,2.40825506,0,0.165
2,5,0.25,3,1,0.07,0.11832692,0,0,0.95487780889556,0.891372886699582,19.13057007,0,0.085,0.960310356969906,0.895111044251493,1.57703328,0,0.06,0.957072317837353,0.888784360950956,1.53603643,0,0.075,0.947434351497267,0.883555240135925,1.61354661,0,0.0999999999999999
2,5,0.25,4,1,0.06,0.10635483,0,0,0.945998411918066,0.881424520718494,18.48977775,0,0.1,0.9573054536722,0.885208045233905,1.83419767,0,0.05,0.951996364568127,0.878611370757583,1.89124311,0,0.075,0.945764038522052,0.87012752554928,1.44070884,0,0.115
2,5,0.5,1,0.957674699986414,0.103556177566614,0.930407660000001,0,0,0.869399578639775,0.724557125113407,68.28984617,0,0.095,0.873163905235748,0.728759727798307,2.74445026,0,0.08,0.854431327067222,0.691957587615449,2.64531013,0.002,0.1,0.836341586413258,0.710732225335266,2.24253459,0,0.17
2,5,0.5,2,1,1.93362819070017e-05,0.1406007,0,0,0.884287386282299,0.72450795825391,38.90909098,0,0.175,0.899716864995417,0.747481191001052,2.81603384,0,0.09,0.880387202949294,0.726877267209182,3.03462721,0,0.125,0.889448263941387,0.722498214322675,2.37722658,0,0.24
2,5,0.5,3,1,1.66816230529852e-05,0.11474551,0,0,0.911893549176068,0.734848477702362,31.7732921,0,0.16,0.900027296999607,0.77491175882071,3.06356073,0,0.095,0.906335550372912,0.756172706265334,2.64353086,0,0.12,0.910055052424115,0.757958516023028,2.30691837,0,0.225
2,5,0.5,4,1,1.9865686313548e-06,0.11469584,0,0,0.879676151910389,0.740322202074566,31.06363776,0,0.17,0.880121988717157,0.750075947009134,3.9090006,0,0.095,0.874277183760889,0.732441135761744,3.22772708,0,0.135,0.870040151687727,0.729562720331474,2.40052518,0,0.245
2,5,0.75,1,0.90319896476243,0.225812659538399,1.57976472,0,0,0.817363983875849,0.644539851987176,92.06404486,0.002,0.125,0.819840630068257,0.651736506934429,3.96613403,0,0.08,0.807812403004443,0.61953105311017,3.65577705,0.002,0.085,0.80086941525334,0.635365412442605,3.41383701,0.002,0.165
2,5,0.75,2,1,6.116540811771e-05,0.12470741,0,0,0.848839680055576,0.656691192257286,64.71871551,0,0.145,0.889393722176081,0.703493882779982,3.41685539,0,0.1,0.878069843985552,0.680759172792931,3.51007776,0,0.145,0.873482068139928,0.670865670246961,2.9945453,0,0.265
2,5,0.75,3,1,2.21234997244242e-06,0.11606773,0,0,0.877140719505371,0.674089191050511,41.89467099,0,0.09,0.899784014972872,0.722840331841344,4.16882107,0,0.085,0.889059846676871,0.696407951635413,3.7546321,0,0.17,0.891716390082352,0.688153051339008,3.10467965,0,0.2
2,5,0.75,4,1,2.93811169058466e-06,0.11092621,0,0,0.864105063049817,0.683784356457971,37.64040984,0,0.085,0.879709353233378,0.715182029137753,3.73870725,0,0.08,0.886135645279503,0.706813318787979,3.24059605,0,0.13,0.862636648294888,0.669801278301272,3.23831445,0,0.27
2,5,1,1,0.879884163066621,0.276947991363943,1.95930707,0,0,0.849256659697611,0.635734011496079,95.07947487,0,0.11,0.844635351752683,0.631555442123696,4.13131653,0,0.165,0.844775123087998,0.632132923729041,4.53437179,0,0.095,0.849788440510731,0.634651143823729,3.72499924,0,0.095
2,5,1,2,1,7.71605209950802e-05,0.16527934,0,0,0.799059602176938,0.588351651513081,89.40502493,0,0.17,0.838925488241033,0.62847540856106,3.97983554,0,0.455,0.84059148871486,0.626386055293213,4.15326714,0,0.4,0.839863773365176,0.627010007148819,3.14274256,0,0.225
2,5,1,3,1,1.9064172342686e-05,0.1270655,0,0,0.80881225733252,0.622027630645209,49.41352408,0,0.21,0.816531918197615,0.625165972148787,3.74271345,0,0.49,0.816531918197615,0.625165972148787,3.9863492,0,0.46,0.816531918197615,0.625165972148787,3.1596759,0,0.335
2,5,1,4,1,1.02722961249476e-06,0.10711847,0,0,0.854896743174932,0.640997587513775,41.12371584,0,0.165,0.845858166083445,0.628593917448082,3.8123787,0,0.495,0.845858166083445,0.628593917448082,3.81431421,0,0.49,0.845858166083445,0.628593917448082,4.09879187,0,0.37
2,6,0.25,1,0.989665552815314,0.109863215703068,0.65144479,0,0,0.924901899686723,0.871215484221634,27.46658226,0,0.065,0.920467352799041,0.867371527232259,1.6644097,0,0.065,0.923534222906123,0.85390756145007,1.89359324,0,0.065,0.904711485115698,0.857525298833177,1.34326703,0,0.115
2,6,0.25,2,1,0.0400035504760654,0.11320659,0,0,0.927833912256719,0.856736383313873,21.64161114,0,0.11,0.931692218849777,0.855123464239721,1.96720603,0,0.085,0.926584952940555,0.850972066715445,1.77594682,0,0.095,0.933940806845571,0.848309367145275,2.35713725,0,0.14
2,6,0.25,3,1,0.040001258631503,0.10768232,0,0,0.919939928680587,0.838904099721844,22.49918907,0,0.14,0.927844420738155,0.852557364775011,1.89504183,0,0.11,0.918830339756659,0.842973597375953,2.11814699,0,0.13,0.922688657943203,0.841327276818723,1.71049252,0,0.16
2,6,0.25,4,1,0.03,0.11953605,0,0,0.919646565485184,0.844869290620381,21.23633701,0,0.145,0.926547792975099,0.847306817492047,2.98552952,0,0.105,0.926547792975099,0.845615348466073,1.77088701,0,0.105,0.915057591244307,0.834603989096482,1.93653885,0,0.155
2,6,0.5,1,0.947640494320302,0.15266265759711,1.29445622,0,0,0.847784456701619,0.715691630768266,75.49447415,0,0.115,0.844454777218292,0.72522375072635,3.29372673,0.00166666666666667,0.05,0.840106440559511,0.690103002505953,3.18916228,0.005,0.085,0.83790828233968,0.717400685178332,2.54862506,0,0.115
2,6,0.5,2,1,3.74648311072451e-05,0.12223594,0,0,0.871860534382604,0.709291505867392,44.25810364,0,0.15,0.871752553209258,0.725055743867248,3.44533764,0,0.05,0.862084623554039,0.699751955109653,3.23299959,0,0.095,0.87000336003739,0.703507384182133,2.72122881,0,0.2
2,6,0.5,3,1,1.94366629066359e-06,0.12289378,0,0,0.860124703265613,0.696968641438464,40.77895045,0,0.145,0.878834078224963,0.721365453330227,3.37468361,0,0.065,0.87716162515213,0.709913207848322,3.13060316,0,0.115,0.871228681261319,0.687060958386499,3.03274336,0,0.22
2,6,0.5,4,1,2.21724009951631e-06,0.11406196,0,0,0.888907952376975,0.733677238074158,36.73168708,0,0.09,0.907497241968063,0.764014756433688,3.19791036,0,0.045,0.899809328992726,0.745704516824816,4.35793567,0,0.07,0.892613891564886,0.735222136313529,2.81469637,0,0.165
2,6,0.75,1,0.923324672355618,0.20883396005991,2.25964223,0,0,0.850049832372301,0.645296933790816,113.17460901,0.00166666666666667,0.035,0.843653939990119,0.630509524345988,4.32030131,0,0.035,0.853194713636897,0.619995406365779,4.36213711,0.00333333333333334,0.03,0.835417945340398,0.625861782138743,3.42952443,0.00166666666666667,0.065
2,6,0.75,2,1,3.81881540683993e-05,0.1311411,0,0,0.817885090848211,0.605899758826074,67.67103334,0,0.135,0.834780549856065,0.666140939822847,4.29357676,0,0.08,0.836334236188489,0.641463781634333,3.99061279,0,0.125,0.838675480181577,0.620663579921097,3.54064713,0,0.275
2,6,0.75,3,1,1.12210384134656e-05,0.13511533,0,0,0.836239722965833,0.637054973374488,51.42788102,0,0.095,0.858898708097282,0.677101343441062,4.4755751,0,0.08,0.857413627751671,0.656070935000755,3.78507766,0,0.155,0.85661657219441,0.632906462171119,3.23943004,0,0.23
2,6,0.75,4,1,0,0.12302923,0,0,0.852412747368674,0.636702494285743,45.73429685,0,0.085,0.871066868009942,0.667962504987625,4.00385678,0,0.125,0.867356728472748,0.652040905857795,4.14815744,0,0.17,0.856400233456918,0.648087976281894,3.37508099,0,0.22
2,6,1,1,0.876074920617224,0.286877792717082,3.12094136,0,0,0.852623433159037,0.611610747488136,109.84429611,0,0.09,0.864216444408516,0.606251194362825,5.049987,0,0.16,0.857199385195037,0.607184731809227,4.42337945,0,0.09,0.859087804161765,0.606836640535858,4.20760755,0,0.085
2,6,1,2,1,7.67065958968169e-05,0.16683959,0,0,0.790155030736115,0.576212830034497,105.02337578,0,0.165,0.811798324315384,0.59324336689491,4.98827312,0,0.48,0.810301410886036,0.595011732310378,4.92788615,0,0.435,0.812793343358169,0.591409320786359,3.55028559,0,0.215
2,6,1,3,1,5.37313299574271e-06,0.13159227,0,0,0.835373411581783,0.607555367075887,54.20560509,0,0.04,0.837520908248879,0.603971365880918,6.84949282,0,0.49,0.837520908248879,0.603971365880918,4.25366215,0,0.49,0.837520908248879,0.603971365880918,4.21818063,0,0.285
2,6,1,4,1,2.74415468999984e-06,0.12313877,0,0,0.822740802764754,0.621663116312837,48.54202225,0,0.045,0.8221339683369,0.618075629514903,4.52825768,0,0.5,0.824258584779645,0.619126785295924,4.44553033,0,0.495,0.8221339683369,0.618075629514903,4.32414685,0,0.335
2,7,0.25,1,0.979089331718718,0.14777687350075,1.06407789,0,0,0.927308938520464,0.847887416829282,32.96722554,0.00428571428571429,0.07,0.920853897746255,0.843609304005247,2.40383766,0,0.045,0.916873340462251,0.825830144086415,2.36109659,0.00571428571428571,0.055,0.916656792843661,0.84102096701828,2.35598498,0,0.08
2,7,0.25,2,1,0.0200063395039517,0.11547538,0,0,0.918682224193616,0.82280019145277,25.34304242,0,0.135,0.924686392856972,0.829083187473522,2.06085593,0,0.095,0.920215363491908,0.814614893609989,1.92576188,0,0.115,0.918396406678362,0.821993576783202,2.12905093,0,0.155
2,7,0.25,3,1,0.02,0.1153114,0,0,0.900638613670038,0.795378476273365,25.43098799,0,0.16,0.920072207417124,0.81509370333924,2.40701122,0,0.09,0.913762924477188,0.800362815936601,2.27867512,0,0.105,0.903202437683827,0.79373877897274,2.15948705,0,0.205
2,7,0.25,4,1,0.0100059233115008,0.11534853,0,0,0.914890952716207,0.810680641310561,25.77850745,0,0.12,0.921493767748058,0.827248064980166,2.95645662,0,0.095,0.91264551428931,0.818740909884974,2.55547394,0,0.11,0.91796383727117,0.808515106120462,2.06704724,0,0.175
2,7,0.5,1,0.957753794892348,0.14833345784158,1.35305285,0,0,0.874242385114907,0.711610176379466,80.08503133,0.00142857142857143,0.09,0.868408414104774,0.710615334099943,3.40093682,0.00142857142857143,0.04,0.847213941080939,0.67383550196952,3.56625726,0.00428571428571429,0.09,0.856727099948534,0.689670803881745,3.00837679,0,0.13
2,7,0.5,2,1,1.38696770513836e-05,0.12940596,0,0,0.870825338174109,0.669893764704362,51.58734136,0,0.115,0.880748324181598,0.698577894976285,4.22999937,0,0.025,0.875375604103402,0.674324583616278,3.6312,0,0.065,0.88415250937768,0.671354713031043,3.48736477,0,0.215
2,7,0.5,3,1,5.34558672590233e-06,0.12184434,0,0,0.885861796979389,0.69319348890186,41.81681788,0,0.115,0.886600657802552,0.712954921566715,4.61762446,0,0.065,0.882546392842873,0.692366745546892,3.69769205,0,0.105,0.889615443202666,0.700787478543555,3.80596222,0,0.17
2,7,0.5,4,1,0,0.12668646,0,0,0.86976733046096,0.678333353340662,41.79775639,0,0.1,0.87523564931685,0.700778999010776,3.4881936,0,0.045,0.86651752963154,0.680641641049167,3.35182492,0,0.1,0.862578755475642,0.669613616709551,2.94567242,0,0.21
2,7,0.75,1,0.940573688658612,0.199486912998319,2.20731045,0,0,0.825883284922345,0.629318250637838,124.47391184,0,0.08,0.815032564554669,0.635692361421908,4.47742833,0.00142857142857143,0.04,0.804316895406476,0.608370803770791,4.28491529,0.00142857142857143,0.04,0.84216955802912,0.633001170915057,3.98214439,0,0.105
2,7,0.75,2,1,2.71416030746375e-05,0.1465403,0,0,0.820061669173957,0.616412056071635,74.71611694,0,0.095,0.842402919646863,0.656903389508878,5.85871427,0,0.06,0.841293164258036,0.644710607422888,4.6295087,0,0.125,0.831525778419252,0.618575222537972,4.337759,0,0.19
2,7,0.75,3,1,3.22384072340218e-06,0.13556115,0,0,0.836757273839552,0.612709105158504,58.09174956,0,0.08,0.861854651652379,0.655002300889819,5.21220051,0,0.055,0.858242086445562,0.642587913924455,5.2625432,0,0.105,0.845235715726697,0.619191756005834,3.86618774,0,0.205
2,7,0.75,4,1,0,0.13125191,0,0,0.825768969064716,0.608217844848244,53.86867488,0,0.095,0.865050296001676,0.655142348717308,5.05963086,0,0.05,0.86198097687735,0.635873604105157,4.3975645,0,0.145,0.843789698488817,0.617319719541421,3.94515849,0,0.2
