n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2,lpefficiency,lprevenue,lptime,lpwe1,lpwe2
11,4,0.25,1,0.438300000000019,0.20264271,0,0,0.893385921124871,151.8953956,2.15739949,0,8.23,1,35.7705354,0.11162503,0,0,0.965707527581683,183.5461688,8.10282095,0,7.59
11,4,0.5,1,0.0159,0.0964846700000001,0,0,0.865687221376684,145.5949185,2.23745469,0,8.33,1,0.5296008,0.11572205,0,0,0.920889018402698,168.517175,8.98568645,0,7.9
11,4,0.75,1,0.0227,0.11041749,0,0,0.84457354180014,135.4142433,2.16083382,0,8.4,1,0,0.11073447,0,0,0.857519789511771,145.0563795,9.15452973,0,8.31
11,4,1,1,0.03,0.133819,0,0,0.845806273504473,149.0890116,2.07248614,0,8.45,1,0,0.10547953,0,0,0.845806273504473,149.0890116,9.63584363,0,8.45
11,5,0.25,1,0.706500000000018,0.24054009,0,0,0.870132700277997,169.9744382,2.50066402,0,7.77,1,41.1685665,0.12988213,0,0,0.949345070376685,212.880152,9.20094207000001,0,6.97
11,5,0.5,1,0.0255,0.12969631,0,0,0.827044078929922,173.1427823,2.62573663,0,7.84,1,2.4575887,0.13551983,0,0,0.887198291852217,204.2660883,9.86193823,0,7.36
11,5,0.75,1,0.0343,0.15853319,0,0,0.858546400448452,187.0506151,2.55486632,0,7.69,1,0,0.12859018,0,0,0.859425020757075,192.806849,10.50065749,0,7.66
11,5,1,1,0.04,0.19255523,0,0,0.83891828308544,168.4501199,2.93150451,0,7.84,1,0,0.12649087,0,0,0.83891828308544,168.4501199,11.24021698,0,7.84
11,6,0.25,1,1.03490000000005,0.26317325,0,0,0.863599730338382,214.3185744,2.96980972,0,7.14,1,59.9156292,0.15185307,0,0,0.932974042004484,258.2734236,10.49385193,0,6.36
11,6,0.5,1,0.0341,0.1798947,0,0,0.822155609271446,194.1545262,3.90515438,0,7.32,1,0.4250921,0.16846228,0,0,0.852988791401843,218.7735575,11.37401036,0,7.06
11,6,0.75,1,0.0446,0.23931688,0,0,0.834757724011754,194.3573389,3.11172555,0,7.22,1,0,0.15964929,0,0,0.832220629403339,201.4915729,12.7350826,0,7.23
11,6,1,1,0.05,0.23421186,0,0,0.845727704166883,195.259592,3.01463578,0,7.16,1,0,0.1480778,0,0,0.845727704166883,195.259592,13.28685378,0,7.16
11,7,0.25,1,4.04030000000008,1.18950272,0,0,0.87068008547851,233.4843853,3.42354259,0,6.61,1,71.0756881,0.1792177,0,0,0.928616509088851,282.0328546,11.35532884,0,5.85
11,7,0.5,1,0.0435,0.20286037,0,0,0.826094117210611,229.676431,3.68464492,0,6.76,1,4.6503593,0.19254563,0,0,0.845228110932724,254.3320083,12.69762064,0,6.57
11,7,0.75,1,0.0546,0.24578987,0,0,0.830390842146186,226.6935298,4.04903423,0,6.72,1,0,0.18412801,0,0,0.8141733131434,234.2068178,13.76954079,0,6.86
11,7,1,1,0.06,0.27454736,0,0,0.814024250000647,225.2829667,3.29990428,0,6.82,1,0,0.16344023,0,0,0.814024250000647,225.2829667,14.40915214,0,6.82
11,8,0.25,1,3.7312000000001,0.5634468,0,0,0.845520746371336,264.1507647,4.38754028,0,6.07,1,83.8811978,0.19416974,0,0,0.908634924209469,318.9225194,12.27848656,0,5.33
11,8,0.5,1,0.0546,0.25529764,0,0,0.808122035771426,260.3979191,4.3022839,0,6.38,1,2.0296833,0.21904464,0,0,0.820896223345222,286.0472208,14.55896823,0,6.24
11,8,0.75,1,0.0634,0.25482872,0,0,0.831128304785455,270.2811787,4.11063827,0,5.96,1,0,0.21189441,0,0,0.815351324780684,273.0366987,15.27133402,0,6.1
11,8,1,1,0.07,0.31104286,0,0,0.822255333507768,259.1085585,3.85280324,0,6.14,1,0,0.18857539,0,0,0.822255333507768,259.1085585,16.13327284,0,6.14
11,9,0.25,1,9.90780000000017,1.36966027,0,0,0.858847169766233,294.7958588,4.33279535,0,5.42,1,118.4226374,0.21803941,0,0,0.895624401990363,349.1079679,13.14480083,0,4.87
11,9,0.5,1,0.0685,0.25196412,0,0,0.82514538468351,272.9248981,4.6570384,0,5.6,1,2.2363559,0.24022698,0,0,0.820698182124637,295.0273453,15.08844067,0,5.6
11,9,0.75,1,0.0745,0.27310725,0,0,0.807405589321433,296.721861,5.17095323,0,5.69,1,0,0.23239033,0,0,0.801803175194305,300.7012127,16.54960767,0,5.74
11,9,1,1,0.08,0.33195158,0,0,0.796621850249533,281.7155038,4.38289558,0,5.93,1,0,0.21186593,0,0,0.796621850249533,281.7155038,17.90294539,0,5.93
11,10,0.25,1,20.2609000000006,1.63383398,0,0,0.848082025857237,308.0465384,4.60292377,0,4.97,1,142.6320976,0.6919823,0,0,0.885726552575841,368.0621425,13.51976265,0,4.52
11,10,0.5,1,0.081,0.26282187,0,0,0.813549349060929,307.5268116,5.46965685,0,5.12,1,1.3444318,0.27076005,0,0,0.804541795929787,330.5400344,16.98911357,0,5.21
11,10,0.75,1,0.0849,0.28002485,0,0,0.805000415512514,305.3189027,5.28919318,0,5.21,1,0,0.25907217,0,0,0.795034256846013,307.6990054,17.91849773,0,5.32
11,10,1,1,0.09,0.3376189,0,0,0.803250687513384,319.6708038,4.88567777,0,5.14,1,0,0.22818351,0,0,0.803250687513384,319.6708038,20.31657166,0,5.14
11,11,0.25,1,35.6865000000005,2.96842982,0,0,0.867297444038705,345.1064638,5.09531096,0,4.12,1,223.4446468,0.23454644,0,0,0.885586226587906,398.3819633,14.9957627,0,3.88
11,11,0.5,1,0.1049,0.27268536,0,0,0.821146452515867,347.6866297,6.32090152,0,4.21,1,116.7601072,0.27064513,0,0,0.804257488522034,363.7446209,17.13679436,0,4.45
11,11,0.75,1,0.098,0.30120719,0,0,0.81027675972751,339.5923466,6.59100024,0,4.61,1,95.4449133,0.2689689,0,0,0.80165234901619,340.7042613,19.93843086,0,4.71
11,11,1,1,0.1,0.33798883,0,0,0.816099453704489,343.5733742,5.91549314,0,4.33,1,114.5921392,0.24098056,0,0,0.816099453704489,343.5733742,21.38240838,0,4.33
11,12,0.25,1,82.3440000000005,6.78744538,0,0,0.85546502795466,387.026088,5.35168943,0,3.77,1,248.3368945,0.24897787,0,0,0.876010698863539,433.5964668,15.28951154,0,3.57
11,12,0.5,1,91.2655999999998,6.78865371,0,0,0.78539499181651,368.8871365,6.45432201,0,4.54,1,176.4499449,0.28836105,0,0,0.781711002938783,389.3632799,17.77048791,0,4.62
11,12,0.75,1,98.1798999999998,9.72700686,0,0,0.803698100045906,367.8438075,5.88437717,0,4.19,1,182.3211654,0.29043065,0,0,0.796189900122828,369.9649503,19.19597059,0,4.29
11,12,1,1,86.4057999999998,9.63589597,0,0,0.805793739481194,366.0540771,5.49615928,0,4.29,1,166.6979644,0.25623399,0,0,0.805793739481194,366.0540771,21.21470192,0,4.29
11,13,0.25,0.999999906109538,141.711300000002,14.04256813,0,0,0.893169973038408,417.0977635,5.62563066,0,2.73,1,335.2228418,0.26094647,0,0,0.880096444621848,455.5050195,15.2211183,0,3.03
11,13,0.5,1,194.262300000003,21.24478828,0,0,0.841769090740451,415.6524209,5.94444623,0,3.24,1,269.2842441,0.29349065,0,0,0.828240192365489,425.3373956,17.1127425,0,3.42
11,13,0.75,1,169.104200000002,20.22190677,0,0,0.844021195257282,387.0740213,5.83654873,0,3.28,1,250.1801049,0.73280622,0,0,0.840234615591066,387.8634483,18.82897327,0,3.34
11,13,1,1,168.677400000002,22.48100403,0,0,0.835473821250064,397.9473807,5.33927059,0,3.43,1,257.2909328,0.25740421,0,0,0.835473821250064,397.9473807,20.2230341,0,3.43
11,14,0.25,0.999999682505039,174.038800000003,19.09943368,0,0,0.882605641249722,430.3083613,5.54522213,0,2.72,1,356.416441,0.26215346,0,0,0.874575814879927,463.8906524,15.85665173,0,2.93
11,14,0.5,1,235.094700000004,30.23360391,0,0,0.840912239663372,419.4946097,6.3590215,0,3.08,1,310.3572567,0.30791362,0,0,0.843454944773458,430.9795242,16.48378181,0,3.05
11,14,0.75,1,239.443800000005,37.29846376,0,0,0.839736722981049,426.4469273,6.05110694,0,3.04,1,321.9561389,0.30988701,0,0,0.836752476946294,426.8970283,18.31490606,0,3.08
11,14,1,1,231.103500000006,38.93568933,0,0,0.849508552533203,428.3123088,5.52922785,0,2.99,1,304.9503402,0.26820889,0,0,0.849508552533203,428.3123088,20.0467059,0,2.99
11,15,0.25,1,264.867800000003,31.77603704,0,0,0.932686818434182,493.8188653,5.90724945,0,1.57,1,448.9686422,0.26535108,0,0,0.909672640626506,524.7794182,16.10839409,0,2.08
11,15,0.5,1,265.242600000005,44.38604243,0,0,0.852264119890603,424.9647176,6.44164213,0,2.83,1,328.6193583,0.33328391,0,0,0.843593742334136,433.1147795,17.83464969,0,2.97
11,15,0.75,1,275.878800000006,51.15473231,0,0,0.84174224939974,443.3750876,6.22336429,0,2.96,1,343.8526432,0.32965451,0,0,0.840485189389831,444.3556104,18.33988126,0,2.97
11,15,1,1,285.565300000008,57.39560055,0,0,0.855333211610879,448.6919153,5.64761479,0,2.76,1,354.0124599,0.28215217,0,0,0.855333211610879,448.6919153,21.22754108,0,2.76
11,16,0.25,1,266.051400000005,38.21206263,0,0,0.904455255949378,473.8127242,6.02079857,0,2,1,424.7787678,0.28538993,0,0,0.881889684261846,513.596902,14.73381864,0,2.46
11,16,0.5,1,314.79750000001,57.80604458,0,0,0.861442365012891,462.5302059,6.49850981,0,2.52,1,386.914288,0.34397697,0,0,0.859094773411424,470.6866019,17.61217546,0,2.58
11,16,0.75,1,323.945300000008,67.56274034,0,0,0.881561252454721,476.2502513,6.25527862,0,2.22,1,393.4129034,0.32860078,0,0,0.881180478743598,477.2887489,19.61640902,0,2.22
11,16,1,0.999999985542372,314.623800000007,71.16062434,0,0,0.858861179939231,462.60916,5.71178655,0,2.61,1,372.4761524,0.29687672,0,0,0.858861179939231,462.60916,19.58522179,0,2.61
11,17,0.25,1,314.064800000001,53.21613096,0,0,0.942994148086974,519.4766947,6.00077564,0,1.32,1,491.5255672,0.29339499,0,0,0.922606684530042,546.9414401,14.61956114,0,1.71
11,17,0.5,1,370.224600000006,80.05678982,0,0,0.89692521383679,491.9756965,6.53198065,0,1.86,1,430.6086076,1.05177953,0,0,0.890514348205952,500.4604498,17.64808984,0,1.97
11,17,0.75,1,342.501600000006,86.28550011,0,0,0.888040231349646,480.3291207,6.37027257,0,2.06,1,406.8376246,0.34630843,0,0,0.886131075582968,481.8630469,18.63814398,0,2.09
11,17,1,1,349.843900000008,97.52546689,0,0,0.886126953839602,474.8675939,6.33563965,0,2.08,1,406.9594386,0.31060407,0,0,0.886126953839602,474.8675939,19.93244786,0,2.08
11,18,0.25,1,350.105700000005,68.08718494,0,0,0.943324246416935,537.6224706,6.19012278,0,1.09,1,508.0864949,0.31609161,0,0,0.914766324627065,566.0705368,15.2522997,0,1.67
11,18,0.5,1,404.449400000004,99.25388551,0,0,0.888323411001485,511.8175723,6.53918382,0,1.95,1,460.1324026,0.36612917,0,0,0.883713180925424,517.4528762,16.49913675,0,2.03
11,18,0.75,1,402.171000000008,111.55561761,0,0,0.901861873299301,506.6555746,6.34447796,0,1.72,1,454.5875257,0.35185329,0,0,0.901226226175736,506.8954995,18.75362228,0,1.73
11,18,1,1,394.472900000006,123.11627464,0,0,0.901469654024729,512.1560973,5.90168389,0,1.75,1,452.8078929,0.32028699,0,0,0.901469654024729,512.1560973,20.45059247,0,1.75
11,19,0.25,0.999999937654175,383.301700000001,79.54847906,0,0,0.946303634149203,563.868907,6.5302146,0,1.09,1,542.0907835,0.32646729,0,0,0.932737877778965,588.7091597,15.4915568,0,1.36
11,19,0.5,1,451.2556,129.72231845,0,0,0.927776325288164,548.3230219,6.68744644,0,1.23,1,511.7763725,0.37684796,0,0,0.918290352408295,554.5921091,16.49757505,0,1.38
11,19,0.75,1,456.355799999998,140.52378241,0,0,0.920495838183455,546.8771616,6.73354351,0,1.39,1,509.1875558,0.36604428,0,0,0.918545540820073,547.5083067,18.06529588,0,1.42
11,19,1,1,448.6516,152.70315823,0,0,0.924610276454288,544.2591132,5.97942524,0,1.31,1,503.7011023,0.32820754,0,0,0.924610276454288,544.2591132,20.30290133,0,1.31
11,20,0.25,1,447.403999999998,99.57929547,0,0,0.969264916228565,611.6193217,6.53095205,0,0.61,1,598.191292,0.31638678,0,0,0.939380882277811,628.5840505,14.42589136,0,1.13
11,20,0.5,1,483.845499999996,146.2401513,0,0,0.934829709724355,561.3991967,7.03664619,0,1.09,1,535.3263417,0.4032602,0,0,0.926451380623761,566.5746671,17.36660215,0,1.22
11,20,0.75,1,467.834499999999,160.33965041,0,0,0.939030867056559,545.8335268,6.61671988,0,1.03,1,513.2242951,0.37935287,0,0,0.939030867056559,545.8335268,18.55152276,0,1.03
11,20,1,1,462.4468,184.19769818,0,0,0.924054350020473,551.6753834,6.26509853,0,1.31,1,511.0593939,0.34794002,0,0,0.924054350020473,551.6753834,20.0964936,0,1.31
12,2,0.25,1,0.0025,0.04715805,0,0,0.917789711112247,75.0384402,1.66169234,0,10.43,1,12.0351439,0.08842985,0,0,0.984452021800519,84.4138708,5.92204179,0,10.05
12,2,0.5,1,0.0031,0.06497309,0,0,0.886791126278781,74.9480071,1.79347987,0,10.59,1,0,0.0947373,0,0,0.968942232943125,87.8972511,6.38484779999999,0,10.19
12,2,0.75,1,0.0066,0.060571,0,0,0.921022605213392,87.7965672,1.79993391,0,10.39,1,0,0.09164739,0,0,0.958299773278031,95.6989547,6.36368387,0,10.2
12,2,1,1,0.01,0.0641883499999999,0,0,0.894927674814105,79.3419556,1.52328089,0,10.53,1,0,0.08080038,0,0,0.894927674814105,79.3419556,6.17228878,0,10.53
12,3,0.25,1,0.004,0.06525581,0,0,0.892015942139655,113.7733721,2.22274764,0,9.84,1,20.2170276,0.12176515,0,0,0.972838850314051,138.7576953,7.52624176,0,9.28
12,3,0.5,1,0.0091,0.08377925,0,0,0.880021129416482,120.9196546,2.20083797,0,9.9,1,1.2630414,0.12381047,0,0,0.945639969419871,140.4465,7.76160697,0,9.46
12,3,0.75,1,0.014,0.09062757,0,0,0.867196216807537,106.5566053,2.1018849,0,9.98,1,0,0.1126187,0,0,0.893841134413803,115.2155045,8.09325741,0,9.83
12,3,1,1,0.02,0.1098241,0,0,0.877048847572958,119.4963516,2.11120913,0,9.93,1,0,0.11358606,0,0,0.877048847572958,119.4963516,8.0889799,0,9.93
12,4,0.25,1,0.394200000000009,0.2225242,0,0,0.84859625603536,141.9214155,2.82601127,0,9.51,1,23.496445,0.13223082,0,0,0.952132578934473,178.398337,8.62103354000001,0,8.71
12,4,0.5,1,0.0173,0.10306428,0,0,0.849973272133656,146.5361897,2.7768075,0,9.36,1,1.0905431,0.13199173,0,0,0.910721106922282,169.849692,8.97913070999999,0,8.88
12,4,0.75,1,0.0247,0.13216456,0,0,0.859971693670536,151.0188571,2.6811724,0,9.28,1,0,0.12464829,0,0,0.875352349300533,160.4720701,9.56660365,0,9.17
12,4,1,1,0.03,0.14052025,0,0,0.837146475023408,147.1980681,2.6477911,0,9.44,1,0,0.1220174,0,0,0.837146475023408,147.1980681,10.0193932,0,9.44
12,5,0.25,1,0.853200000000005,0.25814116,0,0,0.872635797824629,177.2632231,3.2236728,0,8.67,1,29.4952322,0.15242903,0,0,0.943258184939868,221.6671694,9.32304483,0,7.96
12,5,0.5,1,0.0246,0.13982659,0,0,0.841072333886491,173.4520908,3.30878606,0,8.87,1,1.5675507,0.15804707,0,0,0.891364548869499,207.0648926,10.39338129,0,8.44
12,5,0.75,1,0.0337,0.15706337,0,0,0.828241592668981,170.8361625,3.26572811,0,8.88,1,0,0.15469511,0,0,0.835878366743965,181.379038,11.62291668,0,8.81
12,5,1,1,0.04,0.18396457,0,0,0.828824859945588,169.9419501,3.48661304,0,8.89,1,0,0.14094681,0,0,0.828824859945588,169.9419501,11.21846047,0,8.89
12,6,0.25,1,0.0687999999999994,0.15481178,0,0,0.844444059761378,206.0627119,4.31061959,0,8.23,1,40.4712997,0.18347037,0,0,0.934217645758045,256.8606185,10.40175515,0,7.28
12,6,0.5,1,0.0355,0.17329997,0,0,0.83304627921,218.6072864,4.51128424,0,8.17,1,0.701753599999998,0.18758042,0,0,0.86897391208248,245.4666272,11.76877445,0,7.79
12,6,0.75,1,0.044,0.19544323,0,0,0.836655683084591,203.6188796,3.78001557,0,8.32,1,0,0.17384359,0,0,0.823454636993726,210.4531756,12.56205247,0,8.41
12,6,1,1,0.05,0.233248,0,0,0.842043287643378,213.3458463,3.53752515,0,8.06,1,0,0.15923722,0,0,0.842043287643378,213.3458463,13.45857031,0,8.06
12,7,0.25,1,3.21429999999994,0.45381463,0,0,0.853662160894541,238.815976,4.88808395,0,7.66,1,62.2140916,0.2050557,0,0,0.935871927264985,302.6088371,11.39639035,0,6.62
12,7,0.5,1,0.0442,0.2087741,0,0,0.815851245031774,228.2945835,4.68785446,0,7.69,1,1.4134495,0.2249939,0,0,0.838301483094599,252.4015656,13.18249026,0,7.49
12,7,0.75,1,0.0538,0.24884621,0,0,0.830598149742949,225.5713905,4.44104915,0,7.66,1,0,0.21284062,0,0,0.818105206219864,230.2378695,14.48937099,0,7.77
12,7,1,1,0.06,0.2667474,0,0,0.827562047053168,222.0058336,4.1287623,0,7.7,1,0,0.18862963,0,0,0.827562047053168,222.0058336,14.69552316,0,7.7
12,8,0.25,1,1.6997000000001,0.35278807,0,0,0.824330932825092,265.5527494,5.03903567,0,7.12,1,61.794987,0.23058658,0,0,0.908456266071449,325.6473211,13.15265862,0,6.1
12,8,0.5,1,0.0554,0.23355079,0,0,0.834410799566029,264.9232725,5.15327534,0,7.01,1,0.2815515,0.24291558,0,0,0.831449326274186,285.8859418,14.64916921,0,7.04
12,8,0.75,1,0.0645,0.25087639,0,0,0.809908072097824,256.4103809,4.85930972,0,7.3,1,0,0.23111929,0,0,0.80912583060578,260.5571341,15.57600593,0,7.32
12,8,1,1,0.07,0.30708628,0,0,0.808201243499859,251.847698,4.80113038,0,7.3,1,0,0.20792316,0,0,0.808201243499859,251.847698,17.01556537,0,7.3
12,9,0.25,1,2.99350000000005,0.38676223,0,0,0.831979021778524,289.773017,6.02267827,0,6.62,1,79.5534019,0.25425424,0,0,0.899687160630246,352.1041313,13.56271635,0,5.69
12,9,0.5,1,0.0647,0.23914988,0,0,0.811602864229357,296.69316,5.94814169,0,6.73,1,0,0.28103181,0,0,0.817422663348688,321.6446902,15.87879327,0,6.65
12,9,0.75,1,0.0746,0.28245356,0,0,0.8112533078208,296.6203874,5.76681076,0,6.66,1,0,0.26674355,0,0,0.796294612180754,299.6698045,17.00271628,0,6.81
12,9,1,1,0.08,0.92006725,0,0,0.813508714466857,285.271514,5.40157771,0,6.55,1,0,0.23811683,0,0,0.813508714466857,285.271514,18.02074951,0,6.55
12,10,0.25,1,7.9159,0.68969287,0,0,0.821568486960603,310.5669437,6.24371404,0,6.15,1,89.9967931,0.28250314,0,0,0.872971490558771,371.6070786,15.33082465,0,5.46
12,10,0.5,1,0.0788,0.24667371,0,0,0.821087341731183,303.7495751,6.57361701,0,5.97,1,2.5764007,0.30709788,0,0,0.805055111397395,324.1878379,17.225901,0,6.18
12,10,0.75,1,0.0837,0.29289815,0,0,0.797615703450267,305.6559618,7.1435591,0,6.27,1,0.4552719,0.29924165,0,0,0.791756007010989,307.6330889,18.89196627,0,6.33
12,10,1,1,0.09,0.33966775,0,0,0.8010499970241,309.9916565,6.56957398,0,6.21,1,0,0.27018701,0,0,0.8010499970241,309.9916565,20.40983202,0,6.21
12,11,0.25,1,18.9284999999999,1.61674705,0,0,0.833072718650914,360.1473408,6.51795943,0,5.43,1,152.7597897,0.27257775,0,0,0.874584676299932,414.6913009,14.87834435,0,4.8
12,11,0.5,1,0.0935,0.21962782,0,0,0.808313095894375,353.8523213,7.96614653,0,5.43,1,3.3590561,0.30101495,0,0,0.802954242329256,372.3560243,17.73000887,0,5.51
12,11,0.75,1,0.0953,0.25468104,0,0,0.814264644425979,339.7042736,7.77679632,0,5.5,1,0,0.28593314,0,0,0.814879825321556,340.7532724,19.5970988,0,5.49
12,11,1,1,0.1,0.2847511,0,0,0.826511792623703,348.8984782,6.82106938,0,5.31,1,0,0.26925019,0,0,0.826511792623703,348.8984782,21.68177793,0,5.31
12,12,0.25,1,26.9127000000002,1.97939667,0,0,0.836368291125147,366.0703541,8.44048334,0,4.91,1,184.6621539,0.2944595,0,0,0.853574888371208,430.5202116,15.28726232,0,4.67
12,12,0.5,1,1.75819999999997,0.32525761,0,0,0.798993367866373,366.7360395,8.66498192,0,5.05,1,116.4972687,0.31474457,0,0,0.788150196751653,383.3406256,19.12783838,0,5.2
12,12,0.75,1,0.1094,0.25909984,0,0,0.810714453833719,375.6076607,8.16071078,0,4.92,1,96.6178332,0.30208292,0,0,0.806902007916297,375.9721285,21.92972817,0,4.96
12,12,1,1,0.11,0.31886743,0,0,0.811707919228219,369.326369,8.29702327,0,5.03,1,93.0813,0.29237066,0,0,0.811707919228219,369.326369,23.60978486,0,5.03
12,13,0.25,1,93.7608000000009,7.46542205,0,0,0.865342694991997,418.921003,7.70890007,0,3.73,1,268.2146105,0.3066709,0,0,0.872588383543751,469.6923733,16.03066093,0,3.73
12,13,0.5,1,100.966199999999,7.29538317,0,0,0.820646349242606,397.421313,8.18891104,0,4.34,1,188.9421184,0.33558311,0,0,0.804137123689133,411.6000604,19.33766063,0,4.59
12,13,0.75,1,84.6445999999995,6.58167998,0,0,0.807320001502237,398.6791897,8.40436709,0,4.67,1,164.5190412,0.31715413,0,0,0.806157275987472,399.0707891,21.66232313,0,4.68
12,13,1,1,95.0124999999995,9.97611652,0,0,0.819267108159767,388.990938,7.91802977,0,4.36,1,174.2507988,0.30198852,0,0,0.819267108159767,388.990938,23.84734081,0,4.36
12,14,0.25,1,155.026300000002,13.96357358,0,0,0.841193127713781,435.8387111,8.2237583,0,3.89,1,321.7080221,0.3270787,0,0,0.856418611820119,490.9450899,16.20858451,0,3.64
12,14,0.5,1,178.135600000001,18.59115794,0,0,0.819065749130646,414.3170869,8.57382845,0,4.09,1,246.6777408,0.3530156,0,0,0.814769475355264,428.9553524,18.75198272,0,4.16
12,14,0.75,1,160.863300000001,20.44579564,0,0,0.819518150212207,440.0905485,8.32770815,0,3.98,1,239.1979092,0.33358516,0,0,0.817011707572039,440.4204307,21.61951771,0,4.01
12,14,1,1,185.331400000002,25.00402998,0,0,0.832664622376479,438.2821214,8.69937494,0,3.74,1,282.02244,0.31855074,0,0,0.832664622376479,438.2821214,23.19759214,0,3.74
12,15,0.25,1,185.145200000003,20.9334232,0,0,0.877396683898019,439.3839401,8.23583379,0,3.06,1,364.9546072,0.34596135,0,0,0.865276223687337,487.360045,16.49370464,0,3.39
12,15,0.5,1,229.412400000005,29.71071426,0,0,0.826339766190076,450.9901318,8.88119264,0,3.73,1,301.8412421,0.35669213,0,0,0.815382860360023,460.7788131,18.88239449,0,3.88
12,15,0.75,1,221.807200000005,33.47997737,0,0,0.833598438838926,458.8782728,9.0336695,0,3.63,1,298.8465864,0.35856643,0,0,0.833848412515079,459.4432268,21.12272566,0,3.62
12,15,1,1,250.644400000007,44.78175782,0,0,0.843040134757317,457.2631565,8.32758101,0,3.36,1,329.889732,0.33860055,0,0,0.843040134757317,457.2631565,23.05253694,0,3.36
12,16,0.25,1,260.250800000006,33.8532187,0,0,0.892882832938972,503.3361203,9.13507318,0,2.46,1,442.5838338,0.34916517,0,0,0.888367915966576,538.5535587,16.41207617,0,2.67
12,16,0.5,1,287.082900000009,45.64759848,0,0,0.853858086668065,477.4242696,9.06812351,0,3.08,1,357.352767,0.3804227,0,0,0.847215612526693,488.2221269,18.81669149,0,3.18
12,16,0.75,1,283.119500000008,53.26156908,0,0,0.843325651053288,463.7082314,8.75645977,0,3.26,1,347.416314,0.38594149,0,0,0.84271962230929,463.7493078,21.6884931,0,3.27
12,16,1,1,276.053900000008,64.16294104,0,0,0.868043184680357,469.9892389,8.38803918,0,2.8,1,362.5365636,0.34468869,0,0,0.868043184680357,469.9892389,22.7419276,0,2.8
12,17,0.25,1,292.715100000006,44.12629755,0,0,0.912674588497535,502.1784907,8.71625893,0,2,1,455.0760076,0.36844612,0,0,0.888241256686202,536.5596882,16.06593189,0,2.51
12,17,0.5,1,336.74810000001,64.88366668,0,0,0.851562385997363,499.7544153,8.84495705,0,2.94,1,400.6976406,0.39564055,0,0,0.849996777421682,506.6999765,18.79974309,0,2.99
12,17,0.75,0.999999857946134,328.54390000001,75.42391085,0,0,0.877540895592947,498.6075259,8.97318855,0,2.53,1,404.7013248,0.37861255,0,0,0.877540895592947,498.6075259,20.82630232,0,2.53
12,17,1,1,335.13060000001,85.17546736,0,0,0.851977786020136,493.0641322,8.53433498,0,2.9,1,398.367234,0.36545391,0,0,0.851977786020136,493.0641322,23.30945243,0,2.9
12,18,0.25,1,326.858000000008,57.0344111,0,0,0.921595210657714,547.612711,9.04306785,0,1.76,1,502.9208878,0.39031675,0,0,0.914288919509477,580.5223444,16.16263717,0,1.94
12,18,0.5,1,388.44120000001,85.42363627,0,0,0.880505408945033,522.7441634,9.1873671,0,2.33,1,443.5667876,0.42958766,0,0,0.87107939055723,532.0773873,18.6511141,0,2.48
12,18,0.75,1,369.874500000009,94.80730816,0,0,0.877476050044941,509.2230617,9.33686722,0,2.42,1,438.5191692,0.39875737,0,0,0.876893876811461,509.4436293,21.6192658,0,2.43
12,18,1,1,385.414600000011,108.79073855,0,0,0.884235566412972,509.1730797,8.81646862,0,2.27,1,445.3261524,0.39239129,0,0,0.884235566412972,509.1730797,23.00576517,0,2.27
12,19,0.25,1,380.354900000006,73.21941264,0,0,0.940018058972685,564.7865867,8.89936777,0,1.27,1,528.9130588,0.40694179,0,0,0.924818981153108,593.4191589,16.54910188,0,1.59
12,19,0.5,1,443.883600000007,115.0913272,0,0,0.908109650061731,553.3378447,9.29214204,0,1.78,1,498.4450781,0.43662307,0,0,0.911252675896231,559.2958129,18.68193763,0,1.73
12,19,0.75,1,427.457200000006,122.94181555,0,0,0.901310732863469,554.0336083,9.04047299,0,1.96,1,484.5397236,0.41589567,0,0,0.90380737735561,554.7227962,20.87246954,0,1.92
12,19,1,0.999999900218879,409.995600000008,135.78006987,0,0,0.907869914949354,540.2157468,8.8022038,0,1.82,1,477.722232,0.39397641,0,0,0.907869914949354,540.2157468,23.12591088,0,1.82
12,20,0.25,1,410.859600000006,90.78293853,0,0,0.934400730509703,577.9890324,8.989244,0,1.32,1,552.9418058,0.41418616,0,0,0.916940490031501,606.5212703,16.61035045,0,1.72
12,20,0.5,1,457.086800000005,127.80991309,0,0,0.909942204216421,561.8230038,9.4513446,0,1.74,1,509.5999634,0.46010298,0,0,0.908428644432429,565.9988708,18.67208103,0,1.76
12,20,0.75,1,467.747500000004,150.88055883,0,0,0.914743134795484,563.5622634,9.45494982,0,1.63,1,515.4859824,0.43862401,0,0,0.913324508482027,564.2228368,20.91466964,0,1.65
12,20,1,1,465.933000000004,171.3123203,0,0,0.92150310815489,571.2016672,9.03875212,0,1.5,1,526.951596,0.40479403,0,0,0.92150310815489,571.2016672,22.87221774,0,1.5
13,2,0.25,1,0.0015,0.03756232,0,0,0.915824844916426,82.294902,1.87837943,0,11.47,1,8.1229572,0.08912688,0,0,0.988082668684776,94.1039271,5.05985167,0,11.11
13,2,0.5,1,0.0028,0.04128169,0,0,0.900137601939403,79.9236331,1.88021267,0,11.51,1,0.0424394,0.08625837,0,0,0.969270741319743,91.642353,5.29469835,0,11.16
