n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2
12,5,0.5,1,0.0134743438860951,0.91020452,0,0,0.961951797891614,0.910196064053559,3.43471702,0,0.608333333333333,1,0.220291771682883,0.18643714,0,0
12,5,0.75,1,0.0122638826190872,1.1556397,0,0,0.948573418990433,0.908080593515575,3.56424864,0,0.610833333333333,1,0.139349297956716,0.18968089,0,0
12,5,1,0.999999993811123,0.00725694907047703,0.850454459999999,0,0,0.96098925667384,0.916301912472055,3.53881747,0,0.603333333333333,1,0.101896896055779,0.19765202,0,0
12,6,0.25,1,0.0565645195191643,1.78884407,0,0,0.93904433895449,0.858643080439332,3.82292105,0,0.586666666666667,1,0.514251927563582,0.19249382,0,0
12,6,0.5,1,0.0258992385530692,1.91818831,0,0,0.936916947420134,0.876288118595331,4.26165931,0,0.549166666666667,1,0.234891288457043,0.22698211,0,0
12,6,0.75,1,0.0210820141192021,1.87013686,0,0,0.944223093045613,0.889383354135527,4.05859179,0,0.536666666666667,1,0.155518842466887,0.22008549,0,0
12,6,1,1,0.0120825421138402,1.55564105,0,0,0.961519355926656,0.908589066691719,3.90382989,0,0.523333333333333,1,0.10467760200217,0.21946596,0,0
12,7,0.25,1,0.0719175223033129,2.95079191,0,0,0.933513448633318,0.858499503005683,4.36595539,0,0.531666666666667,1,0.522851622695672,0.22205508,0,0
12,7,0.5,1,0.0359712745157503,2.72251649,0,0,0.949827457315026,0.875938072871832,4.65811047,0,0.4675,1,0.255456363805196,0.25095825,0,0
12,7,0.75,1,0.0264853945512309,2.59566809,0,0,0.952517130493857,0.895961998470947,4.65105183,0,0.455,1,0.165016046214887,0.25904538,0,0
12,7,1,1,0.0178249340899578,2.44072681,0,0,0.957701163430303,0.91301633299643,4.7597476,0,0.446666666666667,1,0.118532180766476,0.26429142,0,0
12,8,0.25,1,0.123167836114003,5.66039086,0,0,0.942408215555813,0.874577383152748,4.6817177,0,0.473333333333333,1,0.559858911012346,0.2418585,0,0
12,8,0.5,1,0.0566009667796203,4.11119088,0,0,0.92769007247231,0.864601334368293,4.94087105,0,0.411666666666667,1,0.293063112472642,0.2718927,0,0
12,8,0.75,0.999999971289739,0.0342364815008655,3.8678959,0,0,0.940011216920224,0.887800367693942,5.35413431,0,0.388333333333333,1,0.182003447672037,0.29091341,0,0
12,8,1,1,0.023435668303035,5.13090966,0,0,0.938805288778098,0.890396494678276,5.17001,0,0.383333333333333,1,0.126865079166709,0.27656447,0,0
12,9,0.25,1,0.133773633298244,6.88595278,0,0,0.941251211192395,0.868266750668397,5.03936296,0,0.431666666666667,1,0.595831672172516,0.24299521,0,0
12,9,0.5,1,0.0808681048892126,7.11203754,0,0,0.932222170962941,0.866976992247817,5.72814788,0,0.340833333333333,1,0.360929547296858,0.34328156,0,0
12,9,0.75,1,0.0431819496604941,5.82667163,0,0,0.937236952819796,0.875634267018678,5.89875842,0,0.315,1,0.21364183062445,0.3482354,0,0
12,9,1,1,0.0393982346420698,5.79235081,0,0,0.928074870905572,0.877224803580797,5.88770011,0,0.3175,1,0.151188661000775,0.33285887,0,0
12,10,0.25,1,0.180238119902465,10.71960237,0,0,0.95087616290873,0.866149216598134,5.47827264,0,0.355833333333333,1,0.644859227916278,0.25861551,0,0
12,10,0.5,1,0.0936627431667626,8.37323173,0,0,0.939095573436407,0.869077298367982,6.32279891,0,0.2625,1,0.406444222087623,0.3440791,0,0
12,10,0.75,1,0.0676250163693775,10.06837048,0,0,0.930446261849525,0.87545983836513,6.32851422,0,0.25,1,0.24825613592469,0.3542237,0,0
12,10,1,1,0.0472900761420373,9.01201315,0,0,0.929022417779045,0.881013918376343,6.24229852,0,0.2425,1,0.190225238010661,0.35497738,0,0
12,11,0.25,1,0.225628443114202,15.24521857,0,0,0.946387421869935,0.870948135677138,5.67244363,0,0.3075,1,0.691659327282405,0.27008308,0,0
12,11,0.5,1,0.152920620653306,15.59591938,0,0,0.932448581693734,0.85864876913169,6.70528344,0,0.211666666666667,1,0.477660554719565,0.33747368,0,0
12,11,0.75,1,0.0940943275537818,12.8309519,0,0,0.938151233466334,0.872236887978281,6.83094173,0,0.169166666666667,1,0.326423496938788,0.3536191,0,0
12,11,1,1,0.0700090623125493,16.20609444,0,0,0.936421540774435,0.885012131845572,7.08790342,0,0.1625,1,0.227881490548889,0.34440967,0,0
12,12,0.25,1,0.27087104382861,19.51182384,0,0,0.949806436618027,0.881082605196901,6.20443497,0,0.2475,1,0.741838772085311,0.28852311,0,0
12,12,0.5,1,0.241906317860443,23.57844195,0,0,0.957621183226999,0.88208765601493,7.74770729,0,0.104166666666667,1,0.784066332629833,0.33472167,0,0
12,12,0.75,1,0.144063663879837,20.02521336,0,0,0.969366042987192,0.893031034258187,7.62816646,0,0.0533333333333333,1,0.863735221194424,0.34594759,0,0
12,12,1,1,0.101843353886181,20.65405717,0,0,0.980313347579327,0.910845689434239,7.49901617,0,0.0316666666666667,1,0.888773880695957,0.32587517,0,0
12,13,0.25,1,0.294374090110878,24.5924951,0,0,0.959863690577489,0.891041599176155,6.6007942,0,0.201666666666667,1,0.77355050596703,0.29534307,0,0
12,13,0.5,1,0.502864130492362,46.49047628,0,0,0.971338589731017,0.901287716792333,7.09591578,0,0.065,1,0.865396510221725,0.32467013,0,0
12,13,0.75,1,0.683037492227942,70.72032808,0,0,0.990989905654181,0.9244005361802,7.43690955,0,0.0158333333333333,1,0.915913569913089,0.33807817,0,0
12,13,1,1,0.777835937735817,87.92276918,0,0,0.992478503157575,0.940411717227387,7.09383378,0,0.0116666666666667,1,0.93524467418361,0.31856927,0,0
12,14,0.25,1,0.384385809758671,37.75185605,0,0,0.963465895336499,0.895562338171692,6.93547787,0,0.1725,1,0.808286709702526,0.31230675,0,0
12,14,0.5,1,0.633023948574337,74.39388749,0,0,0.979558563284664,0.916694877343441,7.60810976,0,0.0433333333333333,1,0.898283232908898,0.34133051,0,0
12,14,0.75,1,0.784616835334764,118.91249154,0,0,0.995114279463631,0.944145142019693,7.58048889,0,0.00833333333333333,1,0.939729488930166,0.34581656,0,0
12,14,1,1,0.840695784476443,136.65052565,0,0,0.999391982106806,0.953203403222986,7.32430789,0,0.000833333333333334,1,0.953008483171288,0.32992507,0,0
12,15,0.25,1,0.421563524627391,48.35159724,0,0,0.973589086747143,0.905333977827322,7.1396096,0,0.113333333333333,1,0.858128248746713,0.31559311,0,0
12,15,0.5,1,0.710303103459799,105.85010498,0,0,0.990245942660188,0.930771190454636,7.81944579,0,0.0216666666666667,1,0.921065283060969,0.36040474,0,0
12,15,0.75,1,0.820474343772998,163.43759816,0,0,0.995482089756617,0.954732910917551,7.48544297,0,0.0075,1,0.952841112510695,0.34223736,0,0
12,15,1,1,0.867592643311429,191.6524908,0,0,0.999426391445514,0.965373367495921,7.36063183,0,0.000833333333333334,1,0.964965068470803,0.33149835,0,0
12,16,0.25,1,0.503664922256084,65.97095383,0,0,0.97282801016013,0.915849755290227,7.50023542,0,0.0991666666666667,1,0.883068346775915,0.33249519,0,0
12,16,0.5,1,0.750018182863803,146.86204055,0,0,0.994352306901419,0.944167274923002,7.88279023,0,0.0125,1,0.939328301747967,0.36870821,0,0
12,16,0.75,1,0.841419425445865,196.35675764,0,0,0.998021254332936,0.962046756529452,7.67505959,0,0.00333333333333333,1,0.961348816713854,0.35630171,0,0
12,16,1,1,0.887701323483554,232.10645775,0,0,1,0.973619120482534,7.21940678,0,0,1,0.973619120482534,0.3323541,0,0
12,17,0.25,1,0.537624274038605,77.8098535,0,0,0.979208910478655,0.916312552505168,7.51152563,0,0.0825,1,0.887693290586587,0.33840085,0,0
12,17,0.5,1,0.776352268511144,172.07874221,0,0,0.996235804893152,0.952715975349282,7.79065691,0,0.00666666666666667,1,0.951392972592488,0.36296535,0,0
12,17,0.75,0.999999812042425,0.865695786333436,265.5555887,0,0,0.998941177560962,0.967956110567454,7.79699271,0,0.00166666666666667,1,0.967273130041707,0.3694079,0,0
12,17,1,0.999999968087726,0.899801528097315,299.1726863,0,0,1,0.977449878445284,7.47537148,0,0,1,0.977449878445284,0.34156017,0,0
12,18,0.25,1,0.574322715643453,97.5186753,0,0,0.983452757273246,0.930860749023705,7.46375257,0,0.0666666666666667,1,0.906688420134314,0.34201221,0,0
12,18,0.5,1,0.799320089566077,200.44820253,0,0,0.997228103354423,0.95968951453298,7.94982947,0,0.00583333333333334,1,0.9577216865905,0.38012791,0,0
12,18,0.75,1,0.879544480870159,281.7931542,0,0,0.999198957924962,0.976177433524622,7.9267282,0,0.00166666666666667,1,0.975357376695278,0.37953561,0,0
12,18,1,1,0.909487738839883,347.05301066,0,0,1,0.983323757370885,7.61017198,0,0,1,0.983323757370885,0.35526391,0,0
12,19,0.25,1,0.618860580979481,124.61558892,0,0,0.990934755556531,0.938836520071627,7.7155748,0,0.0416666666666667,1,0.926641643350935,0.35659478,0,0
12,19,0.5,1,0.823804020491277,252.3081593,0,0,0.998589456935906,0.973170131879652,8.20900217,0,0.0025,1,0.972616032000635,0.38818571,0,0
12,19,0.75,0.999999962945517,0.891742155208423,348.55335006,0,0,1,0.980300252162698,8.24438335,0,0,1,0.980300252162698,0.39522418,0,0
12,19,1,1,0.917783285737014,412.11867602,0,0,1,0.986569575392673,7.50065347,0,0,1,0.986569575392673,0.3480235,0,0
12,20,0.25,1,0.660483513354325,142.90059827,0,0,0.994612852386389,0.946809339619754,8.38830036,0,0.0225,1,0.94008194882302,0.36536868,0,0
12,20,0.5,0.999999998900564,0.83895033562212,284.18265792,0,0,0.998608499566933,0.973401802476987,8.5196991,0,0.0025,1,0.973122731855826,0.40663684,0,0
12,20,0.75,1,0.898598564586465,400.90342396,0,0,1,0.983533504739863,8.13521041,0,0,1,0.983533504739863,0.38483101,0,0
12,20,1,1,0.928255169637358,496.39150993,0,0,1,0.988262457608764,7.67892583,0,0,1,0.988262457608764,0.36442839,0,0
13,2,0.25,1,0.0159780664972433,0.280572209999999,0,0,0.975207204718652,0.931858082110912,2.20554992,0,0.834615384615385,1,0.411871239457685,0.12561075,0,0
13,2,0.5,1,0.00533329593317259,0.32305647,0,0,0.981148836153452,0.954794661865628,2.37444352,0,0.85,1,0.176332472324263,0.13313415,0,0
13,2,0.75,1,0.00234047490560472,0.29867597,0,0,0.97323286873759,0.94784334361201,2.15379312,0,0.850769230769231,1,0.108474934016888,0.12481321,0,0
13,2,1,1,0.00136871125824963,0.21442192,0,0,0.976618297358468,0.964331226038194,2.25898286,0,0.85,1,0.0835295536538915,0.12679466,0,0
13,3,0.25,1,0.0168744070016196,0.535425259999999,0,0,0.963734630455658,0.908324967475226,2.83793282,0,0.795384615384615,1,0.39364478991432,0.15201468,0,0
13,3,0.5,1,0.00754163173565318,0.43573102,0,0,0.970819637488801,0.921658768150989,2.89475072,0,0.778461538461539,1,0.181072430180644,0.1567834,0,0
13,3,0.75,1,0.00592542146433739,0.54163547,0,0,0.954674032995214,0.922630592209086,3.09322213,0,0.781538461538462,1,0.113597858229753,0.17827589,0,0
13,3,1,1,0.00484932149532193,0.49178765,0,0,0.963736625992162,0.938330372329547,2.82320648,0,0.778461538461539,1,0.0804378144976269,0.14965926,0,0
13,4,0.25,1,0.0280083031290783,0.79714536,0,0,0.958894441278923,0.902542764289389,3.53709733,0,0.732307692307692,1,0.424941968365199,0.16716921,0,0
13,4,0.5,1,0.0176641753443852,0.84977721,0,0,0.954609331147109,0.904300255441596,3.61109922,0,0.713846153846154,1,0.19565756598769,0.17554067,0,0
13,4,0.75,1,0.00971488733294753,0.86421089,0,0,0.963855475253301,0.919279301707391,3.42293572,0,0.706153846153846,1,0.126688516336683,0.16818395,0,0
13,4,1,1,0.00630424558049688,0.67588644,0,0,0.972415232424832,0.940530597199597,3.52623125,0,0.701538461538462,1,0.0846097159989982,0.17142209,0,0
13,5,0.25,1,0.0338715203441053,1.09765738,0,0,0.945947570044417,0.872781510872529,4.06946045,0,0.68,1,0.424911245585671,0.19149312,0,0
13,5,0.5,1,0.0154829994005095,0.99435058,0,0,0.948382596682495,0.893943837912866,4.18334328,0,0.643846153846154,1,0.20431561720527,0.20335456,0,0
13,5,0.75,1,0.0106392043561442,0.90008798,0,0,0.967519709515875,0.920094058947891,4.65177244,0,0.630769230769231,1,0.127279475790257,0.24073417,0,0
13,5,1,1,0.00940922919162641,1.2583815,0,0,0.94817094178123,0.90669431139422,3.91251648,0,0.637692307692308,1,0.0898822768400233,0.19201716,0,0
13,6,0.25,1,0.0536348593114278,1.99504515,0,0,0.951641222164105,0.875150932423682,4.67991372,0,0.595384615384615,1,0.456365497748921,0.22046751,0,0
13,6,0.5,1,0.020761495389927,1.35418497,0,0,0.949772462919313,0.88813260022331,5.10514367,0,0.574615384615385,1,0.210548502393262,0.26336935,0,0
13,6,0.75,1,0.0157029569560411,1.65504908,0,0,0.951359170392847,0.89717613916322,4.94707586,0,0.566923076923077,1,0.126282877486699,0.24927895,0,0
13,6,1,1,0.0124405887976097,1.56971397,0,0,0.950675676385786,0.909220436301547,4.7189418,0,0.565384615384615,1,0.103668767134891,0.23353867,0,0
13,7,0.25,1,0.0870780336092632,3.36039543,0,0,0.938656856929643,0.861210610393255,5.48955534,0,0.556923076923077,1,0.47534851007743,0.24522541,0,0
13,7,0.5,1,0.0334861270187314,2.56327206,0,0,0.941109940774111,0.879820767477806,5.67568903,0,0.51,1,0.244838791753107,0.28085517,0,0
13,7,0.75,1,0.0194278184159272,2.15420452,0,0,0.950013576060325,0.89742192250499,5.86911503,0,0.496153846153846,1,0.147706866343872,0.29942322,0,0
13,7,1,1,0.0143695984884936,2.35455287,0,0,0.955771987741317,0.902983916167893,5.70669775,0,0.49,1,0.103869625107372,0.2893692,0,0
13,8,0.25,1,0.0766474399785272,3.51752733,0,0,0.94383248767191,0.861088419008965,6.00041117,0,0.495384615384615,1,0.502634099385141,0.28066185,0,0
13,8,0.5,1,0.039390500784188,3.45130169,0,0,0.941273031678167,0.884505059951099,6.47267846,0,0.44,1,0.251135718240405,0.3414524,0,0
13,8,0.75,1,0.0250393525172875,2.90351224,0,0,0.950241219160663,0.883863914967037,6.51060339,0,0.425384615384615,1,0.154953282699972,0.33762447,0,0
13,8,1,1,0.0159938832008221,2.58325106,0,0,0.946439153776516,0.901442596195786,6.3592861,0,0.424615384615385,1,0.119178099059625,0.32728805,0,0
13,9,0.25,1,0.117607560868839,6.24086953,0,0,0.94154625322522,0.869814955592922,6.20670647,0,0.447692307692308,1,0.557102629253532,0.28566675,0,0
13,9,0.5,1,0.0572450976475911,5.45986651,0,0,0.939384396669008,0.867696962838062,7.02217129,0,0.38,1,0.275778400910618,0.35998322,0,0
13,9,0.75,1,0.0373876326935602,5.44659425,0,0,0.936428038577753,0.879557089247429,7.30215016,0,0.366153846153846,1,0.172890626197003,0.37450623,0,0
13,9,1,1,0.0238603182814705,4.50814327,0,0,0.945475789643055,0.891535854573388,7.28149706,0,0.353846153846154,1,0.12637315038343,0.36241052,0,0
13,10,0.25,0.999999857493603,0.138496441030865,8.44241279,0,0,0.935932560712575,0.8619667220188,7.08794026,0,0.395384615384615,1,0.600293442943593,0.31850411,0,0
13,10,0.5,1,0.0832260427606073,8.27481006,0,0,0.93008822869282,0.865114385677658,7.86821774,0,0.322307692307692,1,0.322842089291525,0.3927358,0,0
13,10,0.75,1,0.0447852317039951,7.56301148,0,0,0.933826059055989,0.880084758723763,7.96783536,0,0.300769230769231,1,0.201665904016682,0.40850548,0,0
13,10,1,1,0.0298585469302994,6.49681396,0,0,0.952069758211925,0.902940468582277,7.89441785,0,0.276923076923077,1,0.138791686051055,0.39773215,0,0
13,11,0.25,1,0.18017053862887,12.39777329,0,0,0.941820629645327,0.871320777687905,7.87269994,0,0.330769230769231,1,0.636593677986318,0.35287318,0,0
13,11,0.5,1,0.103249698552497,11.48103151,0,0,0.928787910568283,0.866021583188856,8.56325807,0,0.263076923076923,1,0.381642168564118,0.44184493,0,0
13,11,0.75,1,0.0673980959763188,10.67809786,0,0,0.932207686250226,0.881087393131301,8.45351554,0,0.234615384615385,1,0.237566080653779,0.44293857,0,0
13,11,1,1,0.0473015151819185,11.06304735,0,0,0.931987210980499,0.880023059056836,8.54608656,0,0.227692307692308,1,0.171116229955131,0.4348336,0,0
13,12,0.25,1,0.225651199793226,17.45331811,0,0,0.947485553227897,0.875597921184687,7.7890205,0,0.286923076923077,1,0.678897813322923,0.35104234,0,0
13,12,0.5,1,0.149178571411018,17.642276,0,0,0.937435054869851,0.867067999721713,9.94313921,0,0.193846153846154,1,0.500333638674024,0.45765136,0,0
13,12,0.75,1,0.0946719108696109,16.87630337,0,0,0.937738397147965,0.878648958254225,9.38546193,0,0.162307692307692,1,0.312071847480387,0.44454776,0,0
13,12,1,1,0.0614512826785089,15.12086668,0,0,0.935469479487213,0.88915717910514,8.96520726,0,0.153846153846154,1,0.224754481278105,0.41387566,0,0
13,13,0.25,1,0.287276548352258,24.56738922,0,0,0.945683773677638,0.879481154366023,8.83737042,0,0.236153846153846,1,0.752675547412521,0.37084337,0,0
13,13,0.5,1,0.251570522000118,31.50331938,0,0,0.946726998728176,0.873551030711753,10.38412195,0,0.122307692307692,1,0.76528819943784,0.44320564,0,0
13,13,0.75,1,0.136466047466706,24.04275117,0,0,0.973137874839761,0.897254443102537,10.05402854,0,0.0461538461538461,1,0.861165055829896,0.43235357,0,0
13,13,1,0.999999987384343,0.103180751505202,25.12853872,0,0,0.968901475512216,0.907768991147682,10.12655403,0,0.0461538461538462,1,0.883042295848905,0.42974962,0,0
13,14,0.25,1,0.361785372261857,36.65064322,0,0,0.963939035914563,0.893548545583402,9.10467407,0,0.2,1,0.782568380554865,0.38258615,0,0
13,14,0.5,1,0.536269731521981,60.03806809,0,0,0.969808802966525,0.890348878133358,10.61282186,0,0.0661538461538462,1,0.85182417150956,0.4489272,0,0
13,14,0.75,1,0.690552470760194,79.52492444,0,0,0.980338630588815,0.92622020973622,10.12365228,0,0.0338461538461538,1,0.912937949789108,0.42671554,0,0
13,14,1,1,0.777760408963489,109.37356282,0,0,0.993445554369704,0.94096939586041,9.91022351,0,0.00923076923076923,1,0.935458615697354,0.41539134,0,0
13,15,0.25,1,0.396924468916621,47.71379922,0,0,0.97128472677319,0.900345558288631,9.57259334,0,0.139230769230769,1,0.836872210007527,0.39870912,0,0
13,15,0.5,1,0.639027673039068,89.08166312,0,0,0.981210481701298,0.915543893951132,10.44913128,0,0.0392307692307692,1,0.897028215531098,0.44519584,0,0
13,15,0.75,1,0.791517871293065,130.07616276,0,0,0.997477644432786,0.944880661204429,10.37458302,0,0.00384615384615385,1,0.943533381495787,0.43749966,0,0
13,15,1,1,0.836452667085101,173.75919872,0,0,0.998418092036633,0.956486799824536,9.91364841,0,0.00230769230769231,1,0.955953156255722,0.419717,0,0
13,16,0.25,1,0.455638939254493,60.58828285,0,0,0.968107709129534,0.897604288708932,9.6020385,0,0.119230769230769,1,0.845497752351162,0.40686877,0,0
13,16,0.5,1,0.707070082450243,132.19956251,0,0,0.996528844791931,0.933751513984742,10.38650712,0,0.00769230769230769,1,0.930443271145912,0.4456105,0,0
13,16,0.75,0.999999895279422,0.821403045937839,169.73385837,0,0,0.996937744461796,0.956717681788288,10.41122222,0,0.00461538461538461,1,0.955069119649841,0.44318226,0,0
13,16,1,1,0.873856345976721,223.26465131,0,0,1,0.967288887151843,10.15336819,0,0,1,0.967288887151843,0.42618166,0,0
13,17,0.25,1,0.504962555983732,78.03003666,0,0,0.975110663131416,0.915963163629087,10.41290606,0,0.0946153846153846,1,0.875599961064983,0.42814185,0,0
13,17,0.5,1,0.753943246698958,163.53351292,0,0,0.99659347656756,0.94762543040856,10.92455201,0,0.00692307692307693,1,0.945895147906609,0.46605445,0,0
13,17,0.75,1,0.851999760769834,238.52335094,0,0,0.998304555070143,0.964916985715175,10.70408475,0,0.00307692307692308,1,0.964510257281871,0.46289906,0,0
13,17,1,1,0.891747627789375,285.73214282,0,0,1,0.974131599286821,10.19360172,0,0,1,0.974131599286821,0.42933376,0,0
13,18,0.25,1,0.556347599338775,97.72059858,0,0,0.98660483550234,0.927634008419161,10.4599493,0,0.0538461538461538,1,0.907041164216352,0.43251964,0,0
13,18,0.5,0.999999982702521,0.791209760689474,205.59357143,0,0,0.996939311128276,0.956498399743286,11.06242248,0,0.00615384615384616,1,0.953701279938139,0.4804552,0,0
13,18,0.75,1,0.861898031057927,272.56779121,0,0,0.998980305721287,0.969288783109713,10.63095708,0,0.00153846153846154,1,0.969006461342004,0.45198018,0,0
13,18,1,1,0.90269749262955,336.18300227,0,0,1,0.977440083875791,10.3979206,0,0,1,0.977440083875791,0.44681257,0,0
13,19,0.25,1,0.582263505304637,119.87896383,0,0,0.982441113071042,0.922307805322064,10.79743159,0,0.0546153846153846,1,0.901546930753989,0.45300782,0,0
13,19,0.5,1,0.810367876526372,250.7714768,0,0,0.998718249016708,0.960851525534584,11.05711155,0,0.00230769230769231,1,0.96061862790835,0.48357056,0,0
13,19,0.75,1,0.876140709387819,322.61345619,0,0,1,0.975420707537881,10.87405368,0,0,1,0.975420707537881,0.47914486,0,0
13,19,1,1,0.909008953941127,404.1890443,0,0,1,0.982450158357397,10.5093074,0,0,1,0.982450158357397,0.44912096,0,0
13,20,0.25,1,0.60552385756302,139.0441376,0,0,0.987276098929822,0.938347946827268,10.85906343,0,0.0461538461538461,1,0.918922608942233,0.45187118,0,0
13,20,0.5,0.999999996923819,0.832288405500338,281.07629477,0,0,0.999046264644716,0.970181943967189,11.28706487,0,0.00153846153846154,1,0.969822736138718,0.49728313,0,0
13,20,0.75,1,0.891515440729359,421.70959442,0,0,1,0.979317229216499,11.2608483,0,0,1,0.979317229216499,0.4874142,0,0
13,20,1,0.999999944672228,0.92300715600782,478.84302402,0,0,1,0.985506640253193,10.54385545,0,0,1,0.985506640253193,0.44966679,0,0
14,2,0.25,1,0.0242694305284909,0.44353725,0,0,0.966424262488192,0.926565981197589,2.71354917,0,0.853571428571429,1,0.33708612000447,0.1407333,0,0
14,2,0.5,1,0.00354990084008953,0.30523933,0,0,0.989995155255367,0.955298789478742,2.83605307,0,0.859285714285714,1,0.168529284444579,0.12807597,0,0
14,2,0.75,1,0.00138094736412344,0.24632843,0,0,0.995501671161987,0.977838817716346,2.66467381,0,0.857857142857143,1,0.104025382753585,0.11872092,0,0
14,2,1,1,0.000665106241129615,0.15081208,0,0,0.990861727271289,0.975968623607727,2.74138398,0,0.858571428571429,1,0.0747341564072156,0.12054872,0,0
14,3,0.25,1,0.0175949674167594,0.57897875,0,0,0.956450878624866,0.913714013122403,3.329174,0,0.808571428571428,1,0.388289099119643,0.14079533,0,0
14,3,0.5,1,0.00924831579448508,0.47765668,0,0,0.957969046566474,0.909148030234232,3.42018927,0,0.798571428571429,1,0.17524373275455,0.15568343,0,0
14,3,0.75,1,0.00694208562843128,0.510652580000001,0,0,0.964387748181318,0.928268186063889,3.52155021,0,0.794285714285714,1,0.104717922501505,0.15635221,0,0
14,3,1,1,0.00277776070621768,0.41940833,0,0,0.969513326438671,0.945510591519441,3.58862332,0,0.792857142857143,1,0.0773933516610715,0.16133288,0,0
14,4,0.25,1,0.0246883940915761,1.27710007,0,0,0.956780937662965,0.880844454730929,4.30903263,0,0.747142857142857,1,0.400397468512201,0.1757052,0,0
14,4,0.5,1,0.0101308378593884,0.55592822,0,0,0.954443016551674,0.913099089095495,4.31429524,0,0.732142857142857,1,0.18299646724787,0.1876702,0,0
14,4,0.75,1,0.00570122627468061,0.60557618,0,0,0.95486387724048,0.912341593034675,4.38910306,0,0.73,1,0.110484891962034,0.20333289,0,0
14,4,1,1,0.00483540478859101,0.61314341,0,0,0.97737501972815,0.948789634287724,4.37647315,0,0.721428571428571,1,0.0744964702788467,0.18814568,0,0
14,5,0.25,1,0.0226662391789976,1.0892445,0,0,0.950987453759234,0.888804874892719,4.96590001,0,0.686428571428571,1,0.383106525677294,0.20821608,0,0
14,5,0.5,1,0.00977245725243639,0.760295099999999,0,0,0.943486446461565,0.888982404369147,5.48896914,0,0.671428571428571,1,0.177295333919148,0.24458874,0,0
14,5,0.75,1,0.00708719494150225,0.80158039,0,0,0.966940875442364,0.915794134246386,5.06311203,0,0.657142857142857,1,0.10876147431353,0.2296693,0,0
14,5,1,1,0.00628906856244776,0.866524740000001,0,0,0.959968154540431,0.923858180947252,5.11630046,0,0.659285714285714,1,0.0818171496308802,0.22607841,0,0
14,6,0.25,1,0.0466754202546483,1.79501872,0,0,0.933608374323469,0.86612534675938,5.94968323,0,0.646428571428571,1,0.401446046013646,0.25714809,0,0
14,6,0.5,1,0.0180101767661315,1.32556944,0,0,0.950015341528844,0.889201507289134,6.05240308,0,0.602857142857143,1,0.204902735859546,0.25472133,0,0
14,6,0.75,1,0.0153979458176025,1.74494338,0,0,0.951705198869254,0.902847094017216,6.00234573,0,0.597857142857143,1,0.12566150069161,0.26950884,0,0
14,6,1,1,0.00981259531609448,1.31644629,0,0,0.96248872808855,0.9204644970526,5.82937991,0,0.590714285714286,1,0.0920984819830119,0.26074381,0,0
14,7,0.25,1,0.0678561678343619,2.84581236,0,0,0.936875979996064,0.853174231834304,6.55261474,0,0.587142857142857,1,0.449471185746676,0.27113973,0,0
14,7,0.5,1,0.0248055439143673,2.31937452,0,0,0.948350138900935,0.887219211310779,6.8887985,0,0.537857142857143,1,0.199692154204625,0.30623213,0,0
14,7,0.75,1,0.0160043601440596,2.04309166,0,0,0.949668854542772,0.909167124548248,7.08755751,0,0.530714285714286,1,0.138231472807377,0.32786416,0,0
14,7,1,1,0.0113643861087514,1.84373339,0,0,0.954906983514869,0.912666708304254,6.90645669,0,0.526428571428571,1,0.0948512438183621,0.31024607,0,0
14,8,0.25,1,0.0737631508392742,3.65553694,0,0,0.939761575364415,0.857222939098126,7.53316779,0,0.525,1,0.461643538564532,0.32228389,0,0
14,8,0.5,1,0.0425938103484775,3.68783882,0,0,0.942583989104121,0.873760635956819,7.73818814,0,0.482142857142857,1,0.241040883110611,0.34595298,0,0
14,8,0.75,1,0.0191734313879026,2.58391683,0,0,0.94298501855911,0.891321505090781,8.01533919,0,0.47,1,0.139536168516726,0.37171815,0,0
14,8,1,0.999999962856435,0.0116320413847691,2.37007135,0,0,0.955114518870344,0.911969373440463,7.81392074,0,0.458571428571429,1,0.0971944641978803,0.35836781,0,0
14,9,0.25,1,0.0921154012446765,5.25803782,0,0,0.944948196842034,0.862238101647427,8.01631312,0,0.470714285714286,1,0.485274067283475,0.34909737,0,0
14,9,0.5,1,0.0456071627468748,4.31655468,0,0,0.932560787705162,0.863247536900196,8.55577773,0,0.425714285714286,1,0.248162256301341,0.39249559,0,0
14,9,0.75,1,0.0273237236224144,4.25474384,0,0,0.940568362582768,0.890476505808296,8.86459776,0,0.407142857142857,1,0.156153693649843,0.41474711,0,0
14,9,1,1,0.0187524326155779,3.59272543,0,0,0.943434810871659,0.903157036294221,8.50568605,0,0.401428571428571,1,0.114822724242458,0.80134442,0,0
14,10,0.25,1,0.113964135663223,7.12093768,0,0,0.941017991614763,0.855148635771637,8.97141104,0,0.413571428571429,1,0.524190676642036,0.38184467,0,0
14,10,0.5,0.999999919126548,0.0530248563969912,5.96793349,0,0,0.938565879065195,0.879764887303701,9.69239073,0,0.357857142857143,1,0.279276433332881,0.43907603,0,0
14,10,0.75,1,0.0411015930543104,6.79897758,0,0,0.936494305538908,0.876689107057542,9.54882344,0,0.345,1,0.160638977070982,0.44750111,0,0
14,10,1,1,0.02684988037847,6.60407606,0,0,0.942275070047007,0.893695104554368,9.55659188,0,0.335714285714286,1,0.125651328895653,0.4437623,0,0
