n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
2,6,0.25,4,0.993833738897457,0.530783710494755,0.9403065,0,0,0.997001560086741,0.987852025752862,8.18003996,0,0.00999999999999999,0.990835298984198,0.981685741803418,0.68015344,0,0.015,0.986911857220365,0.972931076687061,0.51981234,0,0.025,0.990835298984198,0.981685741803418,0.5108886,0,0.015
2,6,0.5,1,0.944703518647382,0.176214415896937,0.59010184,0,0,0.890357821797339,0.719381012085904,90.86210529,0.015,0.035,0.866627400839403,0.723419834064763,3.19996344,0.00166666666666667,0.03,0.870276384128678,0.697258412544646,4.66762018,0,0.06,0.870154211261047,0.717747481119725,5.56125762,0,0.055
2,6,0.5,2,0.945363162839944,0.277455174886799,0.59609861,0,0.015,0.943663859160138,0.837694196582048,47.03613133,0.0116666666666667,0.045,0.926720731837787,0.841230580532948,1.98785136,0.015,0.03,0.902734238751789,0.802388331569018,1.92983835,0.005,0.06,0.899418096408156,0.819047361763744,2.02712421,0.00833333333333332,0.065
2,6,0.5,3,0.943449640519426,0.259416372084893,0.59561568,0,0.035,0.95913654389022,0.879233657302259,36.84391291,0.0183333333333333,0.075,0.9255682746909,0.881307131904667,1.60076576,0.005,0.055,0.90465049507611,0.855600177996257,1.59760923,0.00333333333333333,0.095,0.92618862576873,0.865329564833879,1.37504017,0.01,0.085
2,6,0.5,4,0.988402416356574,0.316599402653835,0.50796263,0,0.015,0.978286651529186,0.945964987943028,23.32214195,0.01,0.07,0.98273915435277,0.946793697625777,1.14109114,0,0.07,0.959869168890202,0.919069007620512,1.14718772,0.005,0.08,0.974352870222108,0.945420738597573,1.52376023,0.00333333333333334,0.075
2,6,0.75,1,0.919630313019849,0.212265246361549,0.66112811,0,0,0.82160982349132,0.603189071401323,139.15858881,0.005,0.065,0.812815230512221,0.622608270812033,4.28674842,0,0.04,0.811481327901277,0.573475103329986,3.75529984,0.00166666666666667,0.105,0.827087569894317,0.608425071672429,3.37517945,0,0.03
2,6,0.75,2,0.903692049709821,0.375742411886247,0.83795255,0,0.02,0.913075977480061,0.698254820470966,87.90902262,0.0183333333333333,0.04,0.877091773635766,0.70463213681006,2.96840656,0.005,0.025,0.863938560778973,0.659415419060145,2.71384762,0.005,0.085,0.863567359561102,0.682757379803205,2.70795959,0.00666666666666667,0.07
2,6,0.75,3,0.893961391142907,0.38749261416733,0.723586830000001,0,0.045,0.910507748208346,0.787860589949767,69.6166123,0.0366666666666667,0.055,0.902517765276709,0.790609126038803,2.13037558,0.0183333333333333,0.03,0.861303885629202,0.717065752747069,2.31169972,0.02,0.08,0.873447836018328,0.762311901012088,1.93486412,0.0166666666666667,0.105
2,6,0.75,4,0.927273725886568,0.374038543508204,0.66483336,0,0.05,0.935513600862577,0.833338298207404,61.83000756,0.0283333333333333,0.08,0.901508919965272,0.828961522130186,1.83290403,0.02,0.07,0.888325657426719,0.762989499587622,2.38604548,0.0183333333333333,0.1,0.887534302440001,0.79857491182406,1.88631819,0.0133333333333333,0.14
2,6,1,1,0.849600030620999,0.311516998667181,1.08035724,0,0,0.847138532080142,0.580007852839181,112.56194392,0,0.05,0.848820553348741,0.576087234231264,5.02934511,0,0.15,0.845615776406608,0.574802994130126,4.3323088,0,0.1,0.844646289890723,0.579672750216707,4.11366685,0,0.055
2,6,1,2,0.868586218901267,0.442263800231288,0.854309900000001,0,0.01,0.92134246103613,0.700665443702762,64.38946312,0.03,0.04,0.889863561602995,0.684137183538024,2.87627315,0.00333333333333334,0.09,0.888102768097474,0.684203130769474,2.95336337,0.00333333333333334,0.06,0.889109062713292,0.684048948078749,2.58358547,0.00333333333333334,0.065
